date,region,temperature_2m_K,AirTempAdjusted_K,AirTempAdjusted_oC
01/08/1989,AMZ20,299.3556562,297.7528447,24.6028447
01/09/1989,AMZ20,300.4271022,298.5930628,25.4430628
01/10/1989,AMZ20,299.2380951,297.9602114,24.8102114
01/11/1989,AMZ20,299.2281555,298.6834802,25.5334802
01/12/1989,AMZ20,298.0330804,298.2401519,25.0901519
01/01/1990,AMZ20,297.9019828,298.9243137,25.7743137
01/02/1990,AMZ20,297.4740886,298.6012127,25.4512127
01/03/1990,AMZ20,297.8935065,299.0122331,25.8622331
01/04/1990,AMZ20,298.1845845,299.1726844,26.0226844
01/05/1990,AMZ20,298.1935652,298.9586183,25.8086183
01/06/1990,AMZ20,298.2956736,298.6831508,25.5331508
01/07/1990,AMZ20,297.2945364,296.9380631,23.7880631
01/08/1990,AMZ20,299.2430504,297.6402389,24.4902389
01/09/1990,AMZ20,299.044773,297.2107336,24.0607336
01/10/1990,AMZ20,300.3491829,299.0712992,25.9212992
01/11/1990,AMZ20,299.8182969,299.2736216,26.1236216
01/12/1990,AMZ20,298.3938809,298.6009524,25.4509524
01/01/1991,AMZ20,297.3554677,298.3777986,25.2277986
01/02/1991,AMZ20,297.9417328,299.0688569,25.9188569
01/03/1991,AMZ20,297.7221983,298.8409249,25.6909249
01/04/1991,AMZ20,297.8148249,298.8029248,25.6529248
01/05/1991,AMZ20,297.6615278,298.4265809,25.2765809
01/06/1991,AMZ20,298.4547693,298.8422465,25.6922465
01/07/1991,AMZ20,298.9067181,298.5502448,25.4002448
01/08/1991,AMZ20,299.8609168,298.2581053,25.1081053
01/09/1991,AMZ20,299.6602438,297.8262044,24.6762044
01/10/1991,AMZ20,299.2202986,297.9424149,24.7924149
01/11/1991,AMZ20,299.305418,298.7607427,25.6107427
01/12/1991,AMZ20,299.109363,299.3164345,26.1664345
01/01/1992,AMZ20,298.2202385,299.2425694,26.0925694
01/02/1992,AMZ20,297.8522176,298.9793417,25.8293417
01/03/1992,AMZ20,297.8280923,298.9468189,25.7968189
01/04/1992,AMZ20,298.3723926,299.3604925,26.2104925
01/05/1992,AMZ20,298.8938685,299.6589216,26.5089216
01/06/1992,AMZ20,298.785419,299.1728962,26.0228962
01/07/1992,AMZ20,299.0806127,298.7241394,25.5741394
01/08/1992,AMZ20,299.619757,298.0169455,24.8669455
01/09/1992,AMZ20,299.7210082,297.8869688,24.7369688
01/10/1992,AMZ20,300.4345188,299.1566351,26.0066351
01/11/1992,AMZ20,298.8750543,298.330379,25.180379
01/12/1992,AMZ20,298.1012772,298.3083487,25.1583487
01/01/1993,AMZ20,297.7144274,298.7367583,25.5867583
01/02/1993,AMZ20,297.2344645,298.3615886,25.2115886
01/03/1993,AMZ20,297.3240994,298.442826,25.292826
01/04/1993,AMZ20,297.6587242,298.6468241,25.4968241
01/05/1993,AMZ20,298.3096379,299.074691,25.924691
01/06/1993,AMZ20,298.9178235,299.3053007,26.1553007
01/07/1993,AMZ20,299.5281417,299.1716684,26.0216684
01/08/1993,AMZ20,299.2837368,297.6809253,24.5309253
01/09/1993,AMZ20,299.7016728,297.8676334,24.7176334
01/10/1993,AMZ20,299.3412062,298.0633225,24.9133225
01/11/1993,AMZ20,298.664292,298.1196167,24.9696167
01/12/1993,AMZ20,298.1713584,298.3784299,25.2284299
01/01/1994,AMZ20,297.4150575,298.4373884,25.2873884
01/02/1994,AMZ20,297.2331397,298.3602638,25.2102638
01/03/1994,AMZ20,297.5153868,298.6341134,25.4841134
01/04/1994,AMZ20,297.5344089,298.5225088,25.3725088
01/05/1994,AMZ20,297.5824905,298.3475436,25.1975436
01/06/1994,AMZ20,297.297872,297.6853492,24.5353492
01/07/1994,AMZ20,298.097529,297.7410557,24.5910557
01/08/1994,AMZ20,299.889399,298.2865875,25.1365875
01/09/1994,AMZ20,300.4473605,298.6133211,25.4633211
01/10/1994,AMZ20,299.2280667,297.950183,24.800183
01/11/1994,AMZ20,299.2697609,298.7250856,25.5750856
01/12/1994,AMZ20,298.5368148,298.7438863,25.5938863
01/01/1995,AMZ20,297.3266363,298.3489672,25.1989672
01/02/1995,AMZ20,297.5227566,298.6498807,25.4998807
01/03/1995,AMZ20,297.9939163,299.1126429,25.9626429
01/04/1995,AMZ20,297.51745,298.5055499,25.3555499
01/05/1995,AMZ20,297.2845998,298.0496529,24.8996529
01/06/1995,AMZ20,298.4615249,298.8490021,25.6990021
01/07/1995,AMZ20,299.262576,298.9061027,25.7561027
01/08/1995,AMZ20,301.0598056,299.4569941,26.3069941
01/09/1995,AMZ20,301.3041536,299.4701142,26.3201142
01/10/1995,AMZ20,300.7776295,299.4997458,26.3497458
01/11/1995,AMZ20,298.5507733,298.006098,24.856098
01/12/1995,AMZ20,298.3210123,298.5280838,25.3780838
01/01/1996,AMZ20,297.3434724,298.3658033,25.2158033
01/02/1996,AMZ20,297.4634756,298.5905997,25.4405997
01/03/1996,AMZ20,297.3571819,298.4759085,25.3259085
01/04/1996,AMZ20,297.2321343,298.2202342,25.0702342
01/05/1996,AMZ20,297.4456685,298.2107216,25.0607216
01/06/1996,AMZ20,298.1283203,298.5157975,25.3657975
01/07/1996,AMZ20,298.5989747,298.2425014,25.0925014
01/08/1996,AMZ20,298.9818464,297.3790349,24.2290349
01/09/1996,AMZ20,300.8414285,299.0073891,25.8573891
01/10/1996,AMZ20,299.5356538,298.2577701,25.1077701
01/11/1996,AMZ20,299.1675726,298.6228973,25.4728973
01/12/1996,AMZ20,298.4933323,298.7004038,25.5504038
01/01/1997,AMZ20,297.273109,298.2954399,25.1454399
01/02/1997,AMZ20,297.5661808,298.6933049,25.5433049
01/03/1997,AMZ20,297.0851832,298.2039098,25.0539098
01/04/1997,AMZ20,297.3762939,298.3643938,25.2143938
01/05/1997,AMZ20,297.7510794,298.5161325,25.3661325
01/06/1997,AMZ20,299.4919627,299.8794399,26.7294399
01/07/1997,AMZ20,300.0067896,299.6503163,26.5003163
01/08/1997,AMZ20,300.062331,298.4595195,25.3095195
01/09/1997,AMZ20,301.4694509,299.6354115,26.4854115
01/10/1997,AMZ20,302.1496144,300.8717307,27.7217307
01/11/1997,AMZ20,300.4904181,299.9457428,26.7957428
01/12/1997,AMZ20,299.3608717,299.5679432,26.4179432
01/01/1998,AMZ20,298.5570863,299.5794172,26.4294172
01/02/1998,AMZ20,299.3546445,300.4817686,27.3317686
01/03/1998,AMZ20,298.5512109,299.6699375,26.5199375
01/04/1998,AMZ20,299.3229335,300.3110334,27.1610334
01/05/1998,AMZ20,298.9552043,299.7202574,26.5702574
01/06/1998,AMZ20,298.8633108,299.250788,26.100788
01/07/1998,AMZ20,299.0687016,298.7122283,25.5622283
01/08/1998,AMZ20,301.1422783,299.5394668,26.3894668
01/09/1998,AMZ20,301.5399763,299.7059369,26.5559369
01/10/1998,AMZ20,300.2127094,298.9348257,25.7848257
01/11/1998,AMZ20,298.8116878,298.2670125,25.1170125
01/12/1998,AMZ20,298.6381212,298.8451927,25.6951927
01/01/1999,AMZ20,297.2615879,298.2839188,25.1339188
01/02/1999,AMZ20,297.2947001,298.4218242,25.2718242
01/03/1999,AMZ20,297.128728,298.2474546,25.0974546
01/04/1999,AMZ20,297.0940964,298.0821963,24.9321963
01/05/1999,AMZ20,296.7761672,297.5412203,24.3912203
01/06/1999,AMZ20,297.9196686,298.3071458,25.1571458
01/07/1999,AMZ20,299.1727179,298.8162446,25.6662446
01/08/1999,AMZ20,300.7715375,299.168726,26.018726
01/09/1999,AMZ20,300.267773,298.4337336,25.2837336
01/10/1999,AMZ20,299.3846345,298.1067508,24.9567508
01/11/1999,AMZ20,298.6165886,298.0719133,24.9219133
01/12/1999,AMZ20,298.0256641,298.2327356,25.0827356
01/01/2000,AMZ20,296.9853953,298.0077262,24.8577262
01/02/2000,AMZ20,296.8179428,297.9450669,24.7950669
01/03/2000,AMZ20,296.8415095,297.9602361,24.8102361
01/04/2000,AMZ20,296.9512577,297.9393576,24.7893576
01/05/2000,AMZ20,297.8094112,298.5744643,25.4244643
01/06/2000,AMZ20,297.9274102,298.3148874,25.1648874
01/07/2000,AMZ20,297.6236325,297.2671592,24.1171592
01/08/2000,AMZ20,299.0512834,297.4484719,24.2984719
01/09/2000,AMZ20,298.506597,296.6725576,23.5225576
01/10/2000,AMZ20,299.1559663,297.8780826,24.7280826
01/11/2000,AMZ20,298.8279165,298.2832412,25.1332412
01/12/2000,AMZ20,298.2002052,298.4072767,25.2572767
01/01/2001,AMZ20,296.634764,297.6570949,24.5070949
01/02/2001,AMZ20,296.9873618,298.1144859,24.9644859
01/03/2001,AMZ20,297.0251451,298.1438717,24.9938717
01/04/2001,AMZ20,297.3706715,298.3587714,25.2087714
01/05/2001,AMZ20,297.8091966,298.5742497,25.4242497
01/06/2001,AMZ20,297.0066369,297.3941141,24.2441141
01/07/2001,AMZ20,297.866505,297.5100317,24.3600317
01/08/2001,AMZ20,300.3543151,298.7515036,25.6015036
01/09/2001,AMZ20,299.6105076,297.7764682,24.6264682
01/10/2001,AMZ20,299.9258101,298.6479264,25.4979264
01/11/2001,AMZ20,299.3494439,298.8047686,25.6547686
01/12/2001,AMZ20,298.7115604,298.9186319,25.7686319
01/01/2002,AMZ20,297.6730145,298.6953454,25.5453454
01/02/2002,AMZ20,297.9197712,299.0468953,25.8968953
01/03/2002,AMZ20,297.7161095,298.8348361,25.6848361
01/04/2002,AMZ20,297.7283526,298.7164525,25.5664525
01/05/2002,AMZ20,297.9916163,298.7566694,25.6066694
01/06/2002,AMZ20,297.9232689,298.3107461,25.1607461
01/07/2002,AMZ20,299.1555473,298.799074,25.649074
01/08/2002,AMZ20,300.5924954,298.9896839,25.8396839
01/09/2002,AMZ20,301.156691,299.3226516,26.1726516
01/10/2002,AMZ20,299.9999539,298.7220702,25.5720702
01/11/2002,AMZ20,299.5935405,299.0488652,25.8988652
01/12/2002,AMZ20,298.5040364,298.7111079,25.5611079
01/01/2003,AMZ20,298.4568533,299.4791842,26.3291842
01/02/2003,AMZ20,297.2989289,298.426053,25.276053
01/03/2003,AMZ20,297.3320118,298.4507384,25.3007384
01/04/2003,AMZ20,297.6397871,298.627887,25.477887
01/05/2003,AMZ20,298.0119186,298.7769717,25.6269717
01/06/2003,AMZ20,297.9328843,298.3203615,25.1703615
01/07/2003,AMZ20,299.4569898,299.1005165,25.9505165
01/08/2003,AMZ20,299.8102914,298.2074799,25.0574799
01/09/2003,AMZ20,299.6729911,297.8389517,24.6889517
01/10/2003,AMZ20,299.2664482,297.9885645,24.8385645
01/11/2003,AMZ20,298.7749475,298.2302722,25.0802722
01/12/2003,AMZ20,298.7080636,298.9151351,25.7651351
01/01/2004,AMZ20,297.7170546,298.7393855,25.5893855
01/02/2004,AMZ20,296.8954136,298.0225377,24.8725377
01/03/2004,AMZ20,297.4693803,298.5881069,25.4381069
01/04/2004,AMZ20,297.8735121,298.861612,25.711612
01/05/2004,AMZ20,298.1321005,298.8971536,25.7471536
01/06/2004,AMZ20,297.9254416,298.3129188,25.1629188
01/07/2004,AMZ20,298.2690898,297.9126165,24.7626165
01/08/2004,AMZ20,299.7710758,298.1682643,25.0182643
01/09/2004,AMZ20,299.997496,298.1634566,25.0134566
01/10/2004,AMZ20,299.6787128,298.4008291,25.2508291
01/11/2004,AMZ20,299.8061276,299.2614523,26.1114523
01/12/2004,AMZ20,299.0387167,299.2457882,26.0957882
01/01/2005,AMZ20,298.5367126,299.5590435,26.4090435
01/02/2005,AMZ20,297.7807227,298.9078468,25.7578468
01/03/2005,AMZ20,297.6202277,298.7389543,25.5889543
01/04/2005,AMZ20,298.0539783,299.0420782,25.8920782
01/05/2005,AMZ20,298.0961807,298.8612338,25.7112338
01/06/2005,AMZ20,299.1697179,299.5571951,26.4071951
01/07/2005,AMZ20,300.1435826,299.7871093,26.6371093
01/08/2005,AMZ20,301.4833126,299.8805011,26.7305011
01/09/2005,AMZ20,301.5305914,299.696552,26.546552
01/10/2005,AMZ20,300.4938113,299.2159276,26.0659276
01/11/2005,AMZ20,299.5732172,299.0285419,25.8785419
01/12/2005,AMZ20,297.5071412,297.7142127,24.5642127
01/01/2006,AMZ20,297.7815075,298.8038384,25.6538384
01/02/2006,AMZ20,297.4898631,298.6169872,25.4669872
01/03/2006,AMZ20,297.2259909,298.3447175,25.1947175
01/04/2006,AMZ20,297.1226479,298.1107478,24.9607478
01/05/2006,AMZ20,297.1882193,297.9532724,24.8032724
01/06/2006,AMZ20,298.4254307,298.8129079,25.6629079
01/07/2006,AMZ20,300.0749728,299.7184995,26.5684995
01/08/2006,AMZ20,301.0970218,299.4942103,26.3442103
01/09/2006,AMZ20,301.1571063,299.3230669,26.1730669
01/10/2006,AMZ20,300.6254551,299.3475714,26.1975714
01/11/2006,AMZ20,298.8000809,298.2554056,25.1054056
01/12/2006,AMZ20,298.5757292,298.7828007,25.6328007
01/01/2007,AMZ20,298.636047,299.6583779,26.5083779
01/02/2007,AMZ20,297.5097861,298.6369102,25.4869102
01/03/2007,AMZ20,297.5159159,298.6346425,25.4846425
01/04/2007,AMZ20,297.6956528,298.6837527,25.5337527
01/05/2007,AMZ20,298.3322026,299.0972557,25.9472557
01/06/2007,AMZ20,298.7615349,299.1490121,25.9990121
01/07/2007,AMZ20,299.8035711,299.4470978,26.2970978
01/08/2007,AMZ20,300.8586861,299.2558746,26.1058746
01/09/2007,AMZ20,301.3130309,299.4789915,26.3289915
01/10/2007,AMZ20,299.6933321,298.4154484,25.2654484
01/11/2007,AMZ20,299.3942114,298.8495361,25.6995361
01/12/2007,AMZ20,297.9620132,298.1690847,25.0190847
01/01/2008,AMZ20,297.058703,298.0810339,24.9310339
01/02/2008,AMZ20,297.2869682,298.4140923,25.2640923
01/03/2008,AMZ20,296.8831805,298.0019071,24.8519071
01/04/2008,AMZ20,297.2174408,298.2055407,25.0555407
01/05/2008,AMZ20,297.3868182,298.1518713,25.0018713
01/06/2008,AMZ20,298.4575363,298.8450135,25.6950135
01/07/2008,AMZ20,300.001638,299.6451647,26.4951647
01/08/2008,AMZ20,301.0168678,299.4140563,26.2640563
01/09/2008,AMZ20,300.9588469,299.1248075,25.9748075
01/10/2008,AMZ20,300.2625349,298.9846512,25.8346512
01/11/2008,AMZ20,299.2379964,298.6933211,25.5433211
01/12/2008,AMZ20,298.0348829,298.2419544,25.0919544
01/01/2009,AMZ20,297.5958276,298.6181585,25.4681585
01/02/2009,AMZ20,297.3414289,298.468553,25.318553
01/03/2009,AMZ20,297.4970483,298.6157749,25.4657749
01/04/2009,AMZ20,297.3713944,298.3594943,25.2094943
01/05/2009,AMZ20,297.111376,297.8764291,24.7264291
01/06/2009,AMZ20,297.719696,298.1071732,24.9571732
01/07/2009,AMZ20,299.3158185,298.9593452,25.8093452
01/08/2009,AMZ20,300.7684552,299.1656437,26.0156437
01/09/2009,AMZ20,301.2082088,299.3741694,26.2241694
01/10/2009,AMZ20,300.6628165,299.3849328,26.2349328
01/11/2009,AMZ20,300.1263467,299.5816714,26.4316714
01/12/2009,AMZ20,298.4680832,298.6751547,25.5251547
01/01/2010,AMZ20,298.1215892,299.1439201,25.9939201
01/02/2010,AMZ20,298.9004661,300.0275902,26.8775902
01/03/2010,AMZ20,299.0794073,300.1981339,27.0481339
01/04/2010,AMZ20,298.4627874,299.4508873,26.3008873
01/05/2010,AMZ20,298.963175,299.7282281,26.5782281
01/06/2010,AMZ20,298.7586384,299.1461156,25.9961156
01/07/2010,AMZ20,300.0154441,299.6589708,26.5089708
01/08/2010,AMZ20,301.1973964,299.5945849,26.4445849
01/09/2010,AMZ20,301.9616561,300.1276167,26.9776167
01/10/2010,AMZ20,300.975876,299.6979923,26.5479923
01/11/2010,AMZ20,298.9898192,298.4451439,25.2951439
01/12/2010,AMZ20,298.300117,298.5071885,25.3571885
01/01/2011,AMZ20,297.2668798,298.2892107,25.1392107
01/02/2011,AMZ20,297.2094403,298.3365644,25.1865644
01/03/2011,AMZ20,297.532585,298.6513116,25.5013116
01/04/2011,AMZ20,297.2149025,298.2030024,25.0530024
01/05/2011,AMZ20,297.953284,298.7183371,25.5683371
01/06/2011,AMZ20,298.8894754,299.2769526,26.1269526
01/07/2011,AMZ20,299.3510231,298.9945498,25.8445498
01/08/2011,AMZ20,300.9731313,299.3703198,26.2203198
01/09/2011,AMZ20,301.988493,300.1544536,27.0044536
01/10/2011,AMZ20,299.415359,298.1374753,24.9874753
01/11/2011,AMZ20,298.5709756,298.0263003,24.8763003
01/12/2011,AMZ20,299.0454622,299.2525337,26.1025337
01/01/2012,AMZ20,297.3083533,298.3306842,25.1806842
01/02/2012,AMZ20,297.2906483,298.4177724,25.2677724
01/03/2012,AMZ20,297.4021399,298.5208665,25.3708665
01/04/2012,AMZ20,298.098458,299.0865579,25.9365579
01/05/2012,AMZ20,298.1089773,298.8740304,25.7240304
01/06/2012,AMZ20,297.9873317,298.3748089,25.2248089
01/07/2012,AMZ20,298.9934538,298.6369805,25.4869805
01/08/2012,AMZ20,300.5872026,298.9843911,25.8343911
01/09/2012,AMZ20,301.1354591,299.3014197,26.1514197
01/10/2012,AMZ20,300.3354665,299.0575828,25.9075828
01/11/2012,AMZ20,300.0020538,299.4573785,26.3073785
01/12/2012,AMZ20,298.3388073,298.5458788,25.3958788
01/01/2013,AMZ20,297.7815525,298.8038834,25.6538834
01/02/2013,AMZ20,297.6826084,298.8097325,25.6597325
01/03/2013,AMZ20,298.0884816,299.2072082,26.0572082
01/04/2013,AMZ20,298.0032111,298.991311,25.841311
01/05/2013,AMZ20,298.1062244,298.8712775,25.7212775
01/06/2013,AMZ20,298.5924533,298.9799305,25.8299305
01/07/2013,AMZ20,298.7958832,298.4394099,25.2894099
01/08/2013,AMZ20,300.4520821,298.8492706,25.6992706
01/09/2013,AMZ20,300.2239025,298.3898631,25.2398631
01/10/2013,AMZ20,300.2719382,298.9940545,25.8440545
01/11/2013,AMZ20,298.3878556,297.8431803,24.6931803
01/12/2013,AMZ20,298.8811591,299.0882306,25.9382306
01/01/2014,AMZ20,297.8475183,298.8698492,25.7198492
01/02/2014,AMZ20,297.4325879,298.559712,25.409712
01/03/2014,AMZ20,297.5501142,298.6688408,25.5188408
01/04/2014,AMZ20,297.8192655,298.8073654,25.6573654
01/05/2014,AMZ20,297.984011,298.7490641,25.5990641
01/06/2014,AMZ20,298.8536844,299.2411616,26.0911616
01/07/2014,AMZ20,299.7154495,299.3589762,26.2089762
01/08/2014,AMZ20,300.6775714,299.0747599,25.9247599
01/09/2014,AMZ20,300.8015393,298.9674999,25.8174999
01/10/2014,AMZ20,300.0402319,298.7623482,25.6123482
01/11/2014,AMZ20,299.6279856,299.0833103,25.9333103
01/12/2014,AMZ20,299.0229921,299.2300636,26.0800636
01/01/2015,AMZ20,298.0675718,299.0899027,25.9399027
01/02/2015,AMZ20,297.8275515,298.9546756,25.8046756
01/03/2015,AMZ20,297.6792727,298.7979993,25.6479993
01/04/2015,AMZ20,297.9222148,298.9103147,25.7603147
01/05/2015,AMZ20,298.0002162,298.7652693,25.6152693
01/06/2015,AMZ20,298.7106187,299.0980959,25.9480959
01/07/2015,AMZ20,299.3226705,298.9661972,25.8161972
01/08/2015,AMZ20,301.2044169,299.6016054,26.4516054
01/09/2015,AMZ20,302.1748745,300.3408351,27.1908351
01/10/2015,AMZ20,302.1500603,300.8721766,27.7221766
01/11/2015,AMZ20,301.0476692,300.5029939,27.3529939
01/12/2015,AMZ20,300.5187125,300.725784,27.575784
01/01/2016,AMZ20,299.0712692,300.0936001,26.9436001
01/02/2016,AMZ20,299.1756943,300.3028184,27.1528184
01/03/2016,AMZ20,298.5102251,299.6289517,26.4789517
01/04/2016,AMZ20,298.7651405,299.7532404,26.6032404
01/05/2016,AMZ20,298.8658415,299.6308946,26.4808946
01/06/2016,AMZ20,298.5116387,298.8991159,25.7491159
01/07/2016,AMZ20,300.1004091,299.7439358,26.5939358
01/08/2016,AMZ20,301.2839176,299.6811061,26.5311061
01/09/2016,AMZ20,299.9401996,298.1061602,24.9561602
01/10/2016,AMZ20,300.0035575,298.7256738,25.5756738
01/11/2016,AMZ20,299.8538927,299.3092174,26.1592174
01/12/2016,AMZ20,298.591576,298.7986475,25.6486475
01/01/2017,AMZ20,297.8167943,298.8391252,25.6891252
01/02/2017,AMZ20,297.4636998,298.5908239,25.4408239
01/03/2017,AMZ20,297.9622744,299.081001,25.931001
01/04/2017,AMZ20,298.1111727,299.0992726,25.9492726
01/05/2017,AMZ20,298.8602823,299.6253354,26.4753354
01/06/2017,AMZ20,299.4320115,299.8194887,26.6694887
01/07/2017,AMZ20,300.5407306,300.1842573,27.0342573
01/08/2017,AMZ20,301.7434555,300.140644,26.990644
01/09/2017,AMZ20,302.1820771,300.3480377,27.1980377
01/10/2017,AMZ20,301.1521762,299.8742925,26.7242925
01/11/2017,AMZ20,300.0115573,299.466882,26.316882
01/12/2017,AMZ20,298.8921155,299.099187,25.949187
01/01/2018,AMZ20,298.0550198,299.0773507,25.9273507
01/02/2018,AMZ20,297.681278,298.8084021,25.6584021
01/03/2018,AMZ20,298.128887,299.2476136,26.0976136
01/04/2018,AMZ20,297.8124636,298.8005635,25.6505635
01/05/2018,AMZ20,298.2705411,299.0355942,25.8855942
01/06/2018,AMZ20,298.9132171,299.3006943,26.1506943
01/07/2018,AMZ20,300.0482988,299.6918255,26.5418255
01/08/2018,AMZ20,300.5705983,298.9677868,25.8177868
01/09/2018,AMZ20,300.7192336,298.8851942,25.7351942
01/10/2018,AMZ20,301.088584,299.8107003,26.6607003
01/11/2018,AMZ20,299.5937435,299.0490682,25.8990682
01/12/2018,AMZ20,297.9558311,298.1629026,25.0129026
01/01/1985,CHC01,299.5632122,296.3440209,23.1940209
01/02/1985,CHC01,300.3179942,297.9746203,24.8246203
01/03/1985,CHC01,299.3071789,297.5552269,24.4052269
01/04/1985,CHC01,296.9160897,296.8969533,23.7469533
01/05/1985,CHC01,296.0179313,299.2941531,26.1441531
01/06/1985,CHC01,293.0826704,297.44396,24.29396
01/07/1985,CHC01,292.0645274,296.680779,23.530779
01/08/1985,CHC01,292.795148,294.7375137,21.5875137
01/09/1985,CHC01,295.750356,295.9718796,22.8218796
01/10/1985,CHC01,298.7878217,296.9174184,23.7674184
01/11/1985,CHC01,299.9815181,297.7800512,24.6300512
01/12/1985,CHC01,301.5920932,298.5799647,25.4299647
01/01/1986,CHC01,300.5959767,297.3767854,24.2267854
01/02/1986,CHC01,299.6235465,297.2801726,24.1301726
01/03/1986,CHC01,298.3800906,296.6281386,23.4781386
01/04/1986,CHC01,299.2665604,299.247424,26.097424
01/05/1986,CHC01,296.1156769,299.3918987,26.2418987
01/06/1986,CHC01,294.7627822,299.1240718,25.9740718
01/07/1986,CHC01,293.4677989,298.0840505,24.9340505
01/08/1986,CHC01,295.8078528,297.7502185,24.6002185
01/09/1986,CHC01,295.6419542,295.8634778,22.7134778
01/10/1986,CHC01,297.6494264,295.7790231,22.6290231
01/11/1986,CHC01,300.793735,298.5922681,25.4422681
01/12/1986,CHC01,300.601887,297.5897585,24.4397585
01/01/1987,CHC01,301.6712972,298.4521059,25.3021059
01/02/1987,CHC01,299.4246633,297.0812894,23.9312894
01/03/1987,CHC01,298.9249277,297.1729757,24.0229757
01/04/1987,CHC01,297.3486034,297.329467,24.179467
01/05/1987,CHC01,291.7148162,294.991038,21.841038
01/06/1987,CHC01,292.042273,296.4035626,23.2535626
01/07/1987,CHC01,296.6695371,301.2857887,28.1357887
01/08/1987,CHC01,294.0081618,295.9505275,22.8005275
01/09/1987,CHC01,296.6965496,296.9180732,23.7680732
01/10/1987,CHC01,298.0579468,296.1875435,23.0375435
01/11/1987,CHC01,300.0324371,297.8309702,24.6809702
01/12/1987,CHC01,299.1930076,296.1808791,23.0308791
01/01/1988,CHC01,300.964883,297.7456917,24.5956917
01/02/1988,CHC01,298.9658261,296.6224522,23.4724522
01/03/1988,CHC01,299.8566098,298.1046578,24.9546578
01/04/1988,CHC01,296.4836902,296.4645538,23.3145538
01/05/1988,CHC01,291.9664872,295.242709,22.092709
01/06/1988,CHC01,291.7135573,296.0748469,22.9248469
01/07/1988,CHC01,290.6037057,295.2199573,22.0699573
01/08/1988,CHC01,297.1507862,299.0931519,25.9431519
01/09/1988,CHC01,297.4758376,297.6973612,24.5473612
01/10/1988,CHC01,298.3113541,296.4409508,23.2909508
01/11/1988,CHC01,299.9126755,297.7112086,24.5612086
01/12/1988,CHC01,300.4444191,297.4322906,24.2822906
01/01/1989,CHC01,299.7890498,296.5698585,23.4198585
01/02/1989,CHC01,300.0371806,297.6938067,24.5438067
01/03/1989,CHC01,299.0433431,297.2913911,24.1413911
01/04/1989,CHC01,296.6810257,296.6618893,23.5118893
01/05/1989,CHC01,293.4176458,296.6938676,23.5438676
01/06/1989,CHC01,293.9506866,298.3119762,25.1619762
01/07/1989,CHC01,292.4899066,297.1061582,23.9561582
01/08/1989,CHC01,295.4595701,297.4019358,24.2519358
01/09/1989,CHC01,294.2425572,294.4640808,21.3140808
01/10/1989,CHC01,299.1923761,297.3219728,24.1719728
01/11/1989,CHC01,299.3112797,297.1098128,23.9598128
01/12/1989,CHC01,299.5447494,296.5326209,23.3826209
01/01/1990,CHC01,300.5620691,297.3428778,24.1928778
01/02/1990,CHC01,299.013619,296.6702451,23.5202451
01/03/1990,CHC01,301.1682681,299.4163161,26.2663161
01/04/1990,CHC01,299.0679119,299.0487755,25.8987755
01/05/1990,CHC01,293.3555661,296.6317879,23.4817879
01/06/1990,CHC01,290.9913911,295.3526807,22.2026807
01/07/1990,CHC01,289.9734094,294.589661,21.439661
01/08/1990,CHC01,296.0809398,298.0233055,24.8733055
01/09/1990,CHC01,295.122247,295.3437706,22.1937706
01/10/1990,CHC01,300.2144004,298.3439971,25.1939971
01/11/1990,CHC01,300.837478,298.6360111,25.4860111
01/12/1990,CHC01,300.8012364,297.7891079,24.6391079
01/01/1991,CHC01,300.1378917,296.9187004,23.7687004
01/02/1991,CHC01,300.0780458,297.7346719,24.5846719
01/03/1991,CHC01,299.8886082,298.1366562,24.9866562
01/04/1991,CHC01,298.1010617,298.0819253,24.9319253
01/05/1991,CHC01,296.1016812,299.377903,26.227903
01/06/1991,CHC01,294.0850203,298.4463099,25.2963099
01/07/1991,CHC01,293.7346898,298.3509414,25.2009414
01/08/1991,CHC01,295.5872898,297.5296555,24.3796555
01/09/1991,CHC01,297.6254077,297.8469313,24.6969313
01/10/1991,CHC01,298.2619462,296.3915429,23.2415429
01/11/1991,CHC01,298.5047555,296.3032886,23.1532886
01/12/1991,CHC01,300.9446268,297.9324983,24.7824983
01/01/1992,CHC01,300.27614,297.0569487,23.9069487
01/02/1992,CHC01,299.5525401,297.2091662,24.0591662
01/03/1992,CHC01,298.4462379,296.6942859,23.5442859
01/04/1992,CHC01,296.8109763,296.7918399,23.6418399
01/05/1992,CHC01,295.012047,298.2882688,25.1382688
01/06/1992,CHC01,295.5555914,299.916881,26.766881
01/07/1992,CHC01,289.0790267,293.6952783,20.5452783
01/08/1992,CHC01,293.0064717,294.9488374,21.7988374
01/09/1992,CHC01,294.3073201,294.5288437,21.3788437
01/10/1992,CHC01,297.6733871,295.8029838,22.6529838
01/11/1992,CHC01,298.0325406,295.8310737,22.6810737
01/12/1992,CHC01,300.4390313,297.4269028,24.2769028
01/01/1993,CHC01,301.0509981,297.8318068,24.6818068
01/02/1993,CHC01,299.3197034,296.9763295,23.8263295
01/03/1993,CHC01,301.0267312,299.2747792,26.1247792
01/04/1993,CHC01,297.845207,297.8260706,24.6760706
01/05/1993,CHC01,295.1465688,298.4227906,25.2727906
01/06/1993,CHC01,294.0661933,298.4274829,25.2774829
01/07/1993,CHC01,292.0548643,296.6711159,23.5211159
01/08/1993,CHC01,293.9125269,295.8548926,22.7048926
