region,date,GRACEmean,GRACEmean_filled,GRACEdes
Reg_AMZ19,01/01/2012,13.47291943,13.47291943,8.193251409
Reg_AMZ19,01/02/2012,20.94224463,20.94224463,3.931613812
Reg_AMZ19,01/03/2012,22.8990325,22.8990325,-0.602536003
Reg_AMZ19,01/04/2012,,16.91514403,-7.47330524
Reg_AMZ19,01/05/2012,,10.93125557,-5.474750451
Reg_AMZ19,01/06/2012,4.947367104,4.947367104,-0.853925899
Reg_AMZ19,01/07/2012,-8.163141643,-8.163141643,-2.74900453
Reg_AMZ19,01/08/2012,-17.89577446,-17.89577446,-2.486439739
Reg_AMZ19,01/09/2012,-25.54393627,-25.54393627,-2.48859554
Reg_AMZ19,01/10/2012,,-22.51146258,0.963474883
Reg_AMZ19,01/11/2012,-19.47898888,-19.47898888,-1.820418585
Reg_AMZ19,01/12/2012,-9.057541258,-9.057541258,-1.682245944
Reg_AMZ19,01/01/2013,-0.985502202,-0.985502202,-6.265170223
Reg_AMZ19,01/02/2013,14.7015151,14.7015151,-2.309115718
Reg_AMZ19,01/03/2013,,18.76701383,-4.734554673
Reg_AMZ19,01/04/2013,22.83251255,22.83251255,-1.55593672
Reg_AMZ19,01/05/2013,14.6175473,14.6175473,-1.788458721
Reg_AMZ19,01/06/2013,5.566450918,5.566450918,-0.234842085
Reg_AMZ19,01/07/2013,-5.295007073,-5.295007073,0.11913004
Reg_AMZ19,01/08/2013,,-11.4669973,3.942337421
Reg_AMZ19,01/09/2013,,-17.63898753,5.4163532
Reg_AMZ19,01/10/2013,-23.81097776,-23.81097776,-0.336040297
Reg_AMZ19,01/11/2013,-15.29898874,-15.29898874,2.359581555
Reg_AMZ19,01/12/2013,-2.332803345,-2.332803345,5.042491969
Reg_AMZ19,01/01/2014,10.58305888,10.58305888,5.303390859
Reg_AMZ19,01/02/2014,,20.70189874,3.691267922
Reg_AMZ19,01/03/2014,30.8207386,30.8207386,7.319170097
Reg_AMZ19,01/04/2014,30.00800318,30.00800318,5.61955391
Reg_AMZ19,01/05/2014,21.90107083,21.90107083,5.495064809
Reg_AMZ19,01/06/2014,12.45119873,12.45119873,6.649905727
Reg_AMZ19,01/07/2014,,0.04071857,5.454855683
Reg_AMZ19,01/08/2014,-12.36976159,-12.36976159,3.039573131
Reg_AMZ19,01/09/2014,-21.35092753,-21.35092753,1.7044132
Reg_AMZ19,01/10/2014,-24.24443965,-24.24443965,-0.769502187
Reg_AMZ19,01/11/2014,-18.68277826,-18.68277826,-1.024207965
Reg_AMZ19,01/12/2014,,-9.133970223,-1.758674909
Reg_AMZ19,01/01/2015,0.414837815,0.414837815,-4.864830206
Reg_AMZ19,01/02/2015,7.625465525,7.625465525,-9.385165293
Reg_AMZ19,01/03/2015,16.24176054,16.24176054,-7.259807963
Reg_AMZ19,01/04/2015,21.89273646,21.89273646,-2.49571281
Reg_AMZ19,01/05/2015,,12.73701648,-3.668989541
Reg_AMZ19,01/06/2015,,3.581296506,-2.219996497
Reg_AMZ19,01/07/2015,-5.574423471,-5.574423471,-0.160286358
Reg_AMZ19,01/08/2015,-16.54539373,-16.54539373,-1.136059009
Reg_AMZ19,01/09/2015,-26.20775195,-26.20775195,-3.15241122
Reg_AMZ19,01/10/2015,,-26.34621763,-2.871280167
Reg_AMZ19,01/11/2015,,-26.48468331,-8.826113015
Reg_AMZ19,01/12/2015,-26.62314899,-26.62314899,-19.24785368
Reg_AMZ19,01/01/2016,-10.96685351,-10.96685351,-16.24652153
Reg_AMZ19,01/02/2016,1.265929172,1.265929172,-15.74470165
Reg_AMZ19,01/03/2016,4.621503483,4.621503483,-18.88006502
Reg_AMZ19,01/04/2016,,-2.183414585,-26.57186386
Reg_AMZ19,01/05/2016,-8.988332653,-8.988332653,-25.39433867
Reg_AMZ19,01/06/2016,-15.03607674,-15.03607674,-20.83736974
Reg_AMZ19,01/07/2016,-23.38755042,-23.38755042,-17.97341331
Reg_AMZ19,01/08/2016,-34.29133978,-34.29133978,-18.88200506
Reg_AMZ19,01/09/2016,,-31.29411911,-8.23877838
Reg_AMZ19,01/10/2016,,-28.29689844,-4.821960977
Reg_AMZ19,01/11/2016,-25.29967777,-25.29967777,-7.641107475
Reg_AMZ19,01/12/2016,-15.45022854,-15.45022854,-8.074933226
Reg_AMZ20,01/04/2002,18.84719512,18.84719512,-9.630773197
Reg_AMZ20,01/05/2002,18.78617675,18.78617675,-11.6535639
Reg_AMZ20,01/06/2002,,10.64194944,-12.1178955
Reg_AMZ20,01/07/2002,,2.497722128,-7.451508567
Reg_AMZ20,01/08/2002,-5.646505183,-5.646505183,-0.448007656
Reg_AMZ20,01/09/2002,-22.93054902,-22.93054902,-3.335084881
Reg_AMZ20,01/10/2002,-33.17782128,-33.17782128,-5.702242664
Reg_AMZ20,01/11/2002,-34.91097429,-34.91097429,-6.946577862
Reg_AMZ20,01/12/2002,-33.87900256,-33.87900256,-10.91418812
Reg_AMZ20,01/01/2003,-23.12717405,-23.12717405,-11.93813176
Reg_AMZ20,01/02/2003,-7.872136979,-7.872136979,-12.15741054
Reg_AMZ20,01/03/2003,6.393913288,6.393913288,-12.08182199
Reg_AMZ20,01/04/2003,20.26695144,20.26695144,-8.211016877
Reg_AMZ20,01/05/2003,20.3255356,20.3255356,-10.11420505
Reg_AMZ20,01/06/2003,,11.81921357,-10.94063137
Reg_AMZ20,01/07/2003,3.312891544,3.312891544,-6.636339151
Reg_AMZ20,01/08/2003,-12.44341448,-12.44341448,-7.244916953
Reg_AMZ20,01/09/2003,-23.79364842,-23.79364842,-4.198184281
Reg_AMZ20,01/10/2003,-30.44431044,-30.44431044,-2.968731824
Reg_AMZ20,01/11/2003,-29.85709463,-29.85709463,-1.892698202
Reg_AMZ20,01/12/2003,-28.71340398,-28.71340398,-5.748589538
Reg_AMZ20,01/01/2004,,-11.12485641,0.064185884
Reg_AMZ20,01/02/2004,6.463691158,6.463691158,2.178417593
Reg_AMZ20,01/03/2004,18.98124296,18.98124296,0.505507679
Reg_AMZ20,01/04/2004,26.95292692,26.95292692,-1.525041397
Reg_AMZ20,01/05/2004,22.20722797,22.20722797,-8.23251268
Reg_AMZ20,01/06/2004,13.53844249,13.53844249,-9.221402446
Reg_AMZ20,01/07/2004,2.337919247,2.337919247,-7.611311448
Reg_AMZ20,01/08/2004,-8.67646294,-8.67646294,-3.477965413
Reg_AMZ20,01/09/2004,-20.97015262,-20.97015262,-1.374688481
Reg_AMZ20,01/10/2004,-25.7522644,-25.7522644,1.723314216
Reg_AMZ20,01/11/2004,-28.23795006,-28.23795006,-0.273553632
Reg_AMZ20,01/12/2004,-27.55783138,-27.55783138,-4.593016938
Reg_AMZ20,01/01/2005,-19.31407207,-19.31407207,-8.125029776
Reg_AMZ20,01/02/2005,-3.9692344,-3.9692344,-8.254507965
Reg_AMZ20,01/03/2005,16.42998954,16.42998954,-2.045745741
Reg_AMZ20,01/04/2005,25.91549142,25.91549142,-2.562476897
Reg_AMZ20,01/05/2005,25.33638054,25.33638054,-5.10336011
Reg_AMZ20,01/06/2005,11.91878442,11.91878442,-10.84106052
Reg_AMZ20,01/07/2005,-0.575934738,-0.575934738,-10.52516543
Reg_AMZ20,01/08/2005,-15.89537417,-15.89537417,-10.69687664
Reg_AMZ20,01/09/2005,-28.76361539,-28.76361539,-9.168151251
Reg_AMZ20,01/10/2005,-36.12690068,-36.12690068,-8.651322064
Reg_AMZ20,01/11/2005,-38.38678639,-38.38678639,-10.42238996
Reg_AMZ20,01/12/2005,-23.84055819,-23.84055819,-0.875743748
Reg_AMZ20,01/01/2006,-5.326565668,-5.326565668,5.862476626
Reg_AMZ20,01/02/2006,7.31296201,7.31296201,3.027688445
Reg_AMZ20,01/03/2006,21.68354127,21.68354127,3.207805989
Reg_AMZ20,01/04/2006,35.98896955,35.98896955,7.511001233
Reg_AMZ20,01/05/2006,41.54846654,41.54846654,11.10872589
Reg_AMZ20,01/06/2006,30.27002825,30.27002825,7.510183314
Reg_AMZ20,01/07/2006,13.49948779,13.49948779,3.550257095
Reg_AMZ20,01/08/2006,-4.242993901,-4.242993901,0.955503626
Reg_AMZ20,01/09/2006,-20.22084864,-20.22084864,-0.625384501
Reg_AMZ20,01/10/2006,-30.04548869,-30.04548869,-2.569910074
Reg_AMZ20,01/11/2006,-25.95893868,-25.95893868,2.005457748
Reg_AMZ20,01/12/2006,-19.28221056,-19.28221056,3.682603882
Reg_AMZ20,01/01/2007,-14.75966806,-14.75966806,-3.570625766
Reg_AMZ20,01/02/2007,0.525212755,0.525212755,-3.76006081
Reg_AMZ20,01/03/2007,12.89937538,12.89937538,-5.576359901
Reg_AMZ20,01/04/2007,21.48938301,21.48938301,-6.988585307
Reg_AMZ20,01/05/2007,23.07985839,23.07985839,-7.35988226
Reg_AMZ20,01/06/2007,17.56371612,17.56371612,-5.196128816
Reg_AMZ20,01/07/2007,3.097419269,3.097419269,-6.851811426
Reg_AMZ20,01/08/2007,-10.95896066,-10.95896066,-5.760463133
Reg_AMZ20,01/09/2007,-26.4417993,-26.4417993,-6.846335161
Reg_AMZ20,01/10/2007,-33.60020802,-33.60020802,-6.124629404
Reg_AMZ20,01/11/2007,-34.13165063,-34.13165063,-6.167254202
Reg_AMZ20,01/12/2007,-25.58778398,-25.58778398,-2.622969538
Reg_AMZ20,01/01/2008,-13.74749269,-13.74749269,-2.558450396
Reg_AMZ20,01/02/2008,3.220041294,3.220041294,-1.065232271
Reg_AMZ20,01/03/2008,19.73387271,19.73387271,1.258137429
Reg_AMZ20,01/04/2008,32.91877471,32.91877471,4.440806393
Reg_AMZ20,01/05/2008,37.73508405,37.73508405,7.2953434
Reg_AMZ20,01/06/2008,28.36335332,28.36335332,5.603508384
Reg_AMZ20,01/07/2008,10.61004995,10.61004995,0.660819255
Reg_AMZ20,01/08/2008,-6.403381746,-6.403381746,-1.204884219
Reg_AMZ20,01/09/2008,-20.10099721,-20.10099721,-0.505533071
Reg_AMZ20,01/10/2008,-26.99063111,-26.99063111,0.484947506
Reg_AMZ20,01/11/2008,-28.14812013,-28.14812013,-0.183723702
Reg_AMZ20,01/12/2008,-16.88111301,-16.88111301,6.083701432
Reg_AMZ20,01/01/2009,-2.932721692,-2.932721692,8.256320602
Reg_AMZ20,01/02/2009,10.9844963,10.9844963,6.699222735
Reg_AMZ20,01/03/2009,29.49612929,29.49612929,11.02039401
Reg_AMZ20,01/04/2009,40.55411588,40.55411588,12.07614756
Reg_AMZ20,01/05/2009,49.82621672,49.82621672,19.38647607
Reg_AMZ20,01/06/2009,44.67867666,44.67867666,21.91883172
Reg_AMZ20,01/07/2009,25.98750325,25.98750325,16.03827255
Reg_AMZ20,01/08/2009,8.082349612,8.082349612,13.28084714
Reg_AMZ20,01/09/2009,-5.598270514,-5.598270514,13.99719362
Reg_AMZ20,01/10/2009,-20.55081196,-20.55081196,6.924766656
Reg_AMZ20,01/11/2009,-23.15949389,-23.15949389,4.804902538
Reg_AMZ20,01/12/2009,-21.6645795,-21.6645795,1.300234942
Reg_AMZ20,01/01/2010,-5.45133908,-5.45133908,5.737703214
Reg_AMZ20,01/02/2010,5.75741127,5.75741127,1.472137705
Reg_AMZ20,01/03/2010,10.99612405,10.99612405,-7.479611231
Reg_AMZ20,01/04/2010,22.34109375,22.34109375,-6.136874567
Reg_AMZ20,01/05/2010,23.01438178,23.01438178,-7.42535887
Reg_AMZ20,01/06/2010,15.68789242,15.68789242,-7.071952516
Reg_AMZ20,01/07/2010,2.778421213,2.778421213,-7.170809482
Reg_AMZ20,01/08/2010,-11.97943063,-11.97943063,-6.780933103
Reg_AMZ20,01/09/2010,-29.26341405,-29.26341405,-9.667949911
Reg_AMZ20,01/10/2010,-36.07406245,-36.07406245,-8.598483834
Reg_AMZ20,01/11/2010,-31.73695847,-31.73695847,-3.772562042
Reg_AMZ20,01/12/2010,-28.19885304,-28.19885304,-5.234038598
Reg_AMZ20,01/01/2011,,-9.011274745,2.177767549
Reg_AMZ20,01/02/2011,10.17630355,10.17630355,5.891029985
Reg_AMZ20,01/03/2011,22.9812363,22.9812363,4.505501019
Reg_AMZ20,01/04/2011,35.080135,35.080135,6.602166683
Reg_AMZ20,01/05/2011,40.70308314,40.70308314,10.26334249
Reg_AMZ20,01/06/2011,,27.71083733,4.950992394
Reg_AMZ20,01/07/2011,14.71859152,14.71859152,4.769360825
Reg_AMZ20,01/08/2011,-1.984657478,-1.984657478,3.213840049
Reg_AMZ20,01/09/2011,-17.31411446,-17.31411446,2.281349679
Reg_AMZ20,01/10/2011,-24.9228023,-24.9228023,2.552776316
Reg_AMZ20,01/11/2011,,-19.80113135,8.163265078
Reg_AMZ20,01/12/2011,-14.67946039,-14.67946039,8.285354052
Reg_AMZ20,01/01/2012,-3.059946409,-3.059946409,8.129095885
Reg_AMZ20,01/02/2012,13.98329976,13.98329976,9.698026195
Reg_AMZ20,01/03/2012,26.78416042,26.78416042,8.308425139
Reg_AMZ20,01/04/2012,,25.15449064,-3.323477677
Reg_AMZ20,01/05/2012,,23.52482087,-6.91491978
Reg_AMZ20,01/06/2012,21.89515109,21.89515109,-0.864693846
Reg_AMZ20,01/07/2012,7.667860253,7.667860253,-2.281370442
Reg_AMZ20,01/08/2012,-7.93816321,-7.93816321,-2.739665683
Reg_AMZ20,01/09/2012,-23.25902011,-23.25902011,-3.663555971
Reg_AMZ20,01/10/2012,,-29.5835672,-2.107988584
Reg_AMZ20,01/11/2012,-35.90811429,-35.90811429,-7.943717862
Reg_AMZ20,01/12/2012,-25.83991714,-25.83991714,-2.875102698
Reg_AMZ20,01/01/2013,-14.19678436,-14.19678436,-3.007742066
Reg_AMZ20,01/02/2013,3.029171064,3.029171064,-1.256102501
Reg_AMZ20,01/03/2013,,15.76007751,-2.715657771
Reg_AMZ20,01/04/2013,28.49098396,28.49098396,0.013015643
Reg_AMZ20,01/05/2013,32.12622451,32.12622451,1.68648386
Reg_AMZ20,01/06/2013,23.40157364,23.40157364,0.641728704
Reg_AMZ20,01/07/2013,12.1926559,12.1926559,2.243425205
Reg_AMZ20,01/08/2013,,0.198624643,5.39712217
Reg_AMZ20,01/09/2013,,-11.79540661,7.800057529
Reg_AMZ20,01/10/2013,-23.78943787,-23.78943787,3.686140746
Reg_AMZ20,01/11/2013,-21.09164142,-21.09164142,6.872755008
Reg_AMZ20,01/12/2013,-14.90002306,-14.90002306,8.064791382
Reg_AMZ20,01/01/2014,-7.419437807,-7.419437807,3.769604487
Reg_AMZ20,01/02/2014,,10.92259537,6.637321805
Reg_AMZ20,01/03/2014,29.26462855,29.26462855,10.78889327
Reg_AMZ20,01/04/2014,34.58413999,34.58413999,6.106171673
Reg_AMZ20,01/05/2014,36.38404606,36.38404606,5.94430541
Reg_AMZ20,01/06/2014,29.21269971,29.21269971,6.452854774
Reg_AMZ20,01/07/2014,,14.723105,4.773874305
Reg_AMZ20,01/08/2014,0.233510285,0.233510285,5.432007812
Reg_AMZ20,01/09/2014,-16.2577703,-16.2577703,3.337693839
Reg_AMZ20,01/10/2014,-26.16957036,-26.16957036,1.306008256
Reg_AMZ20,01/11/2014,-27.42194698,-27.42194698,0.542449448
Reg_AMZ20,01/12/2014,,-21.90926458,1.055549862
Reg_AMZ20,01/01/2015,-16.39658218,-16.39658218,-5.207539886
Reg_AMZ20,01/02/2015,-3.741126819,-3.741126819,-8.026400384
Reg_AMZ20,01/03/2015,9.415609118,9.415609118,-9.060126163
Reg_AMZ20,01/04/2015,24.19099635,24.19099635,-4.286971967
Reg_AMZ20,01/05/2015,,18.81091593,-11.62882472
Reg_AMZ20,01/06/2015,,13.43083551,-9.329009426
Reg_AMZ20,01/07/2015,8.050755092,8.050755092,-1.898475603
Reg_AMZ20,01/08/2015,-6.960096614,-6.960096614,-1.761599087
Reg_AMZ20,01/09/2015,-23.9206929,-23.9206929,-4.325228761
Reg_AMZ20,01/10/2015,,-31.09011666,-3.614538044
Reg_AMZ20,01/11/2015,,-38.25954043,-10.295144
Reg_AMZ20,01/12/2015,-45.42896419,-45.42896419,-22.46414975
Reg_AMZ20,01/01/2016,-38.73111012,-38.73111012,-27.54206783
Reg_AMZ20,01/02/2016,-26.23620104,-26.23620104,-30.52147461
Reg_AMZ20,01/03/2016,-12.93962141,-12.93962141,-31.41535669
Reg_AMZ20,01/04/2016,,-6.559940599,-35.03790892
Reg_AMZ20,01/05/2016,-0.180259788,-0.180259788,-30.62000044
Reg_AMZ20,01/06/2016,-2.71413558,-2.71413558,-25.47398052
Reg_AMZ20,01/07/2016,-10.47106919,-10.47106919,-20.42029989
Reg_AMZ20,01/08/2016,-28.31558736,-28.31558736,-23.11708983
Reg_AMZ20,01/09/2016,,-32.4855549,-12.89009076
Reg_AMZ20,01/10/2016,,-36.65552245,-9.179943834
Reg_AMZ20,01/11/2016,-40.82548999,-40.82548999,-12.86109356
Reg_AMZ20,01/12/2016,-31.47744784,-31.47744784,-8.512633398
Reg_CHC01,01/04/2002,3.862754992,3.862754992,-0.398797067
Reg_CHC01,01/05/2002,1.563993114,1.563993114,-1.499987208
Reg_CHC01,01/06/2002,,0.717164317,-1.513994406
Reg_CHC01,01/07/2002,,-0.129664479,-0.481100317
Reg_CHC01,01/08/2002,-0.976493276,-0.976493276,1.201087658
Reg_CHC01,01/09/2002,-0.760689662,-0.760689662,4.207513883
Reg_CHC01,01/10/2002,-4.735625258,-4.735625258,0.179208201
Reg_CHC01,01/11/2002,-5.497959408,-5.497959408,-1.571972142
Reg_CHC01,01/12/2002,-4.395642213,-4.395642213,-2.102360406
Reg_CHC01,01/01/2003,0.539964347,0.539964347,-0.275556691
Reg_CHC01,01/02/2003,2.693016173,2.693016173,-0.487118868
Reg_CHC01,01/03/2003,3.429783244,3.429783244,-0.946320747
Reg_CHC01,01/04/2003,3.991650899,3.991650899,-0.26990116
Reg_CHC01,01/05/2003,-0.048112419,-0.048112419,-3.112092741
Reg_CHC01,01/06/2003,,-0.56824563,-2.799404353
Reg_CHC01,01/07/2003,-1.088378841,-1.088378841,-1.439814679
Reg_CHC01,01/08/2003,-4.689637504,-4.689637504,-2.51205657
Reg_CHC01,01/09/2003,-7.679927032,-7.679927032,-2.711723487
Reg_CHC01,01/10/2003,-7.068732522,-7.068732522,-2.153899063
Reg_CHC01,01/11/2003,-7.156259018,-7.156259018,-3.230271752
Reg_CHC01,01/12/2003,-2.723789366,-2.723789366,-0.430507559
Reg_CHC01,01/01/2004,,-1.346169589,-2.161690627
Reg_CHC01,01/02/2004,0.031450189,0.031450189,-3.148684852
Reg_CHC01,01/03/2004,0.593698069,0.593698069,-3.782405922
Reg_CHC01,01/04/2004,0.088248961,0.088248961,-4.173303098
Reg_CHC01,01/05/2004,2.788170322,2.788170322,-0.27581
Reg_CHC01,01/06/2004,2.540446133,2.540446133,0.30928741
Reg_CHC01,01/07/2004,0.790202137,0.790202137,0.438766299
Reg_CHC01,01/08/2004,-2.737119117,-2.737119117,-0.559538183
Reg_CHC01,01/09/2004,-6.699234273,-6.699234273,-1.731030728
Reg_CHC01,01/10/2004,-6.342982328,-6.342982328,-1.428148869
Reg_CHC01,01/11/2004,-4.139052134,-4.139052134,-0.213064868
Reg_CHC01,01/12/2004,-2.85834737,-2.85834737,-0.565065563
Reg_CHC01,01/01/2005,1.353074946,1.353074946,0.537553908
Reg_CHC01,01/02/2005,3.873271525,3.873271525,0.693136484
Reg_CHC01,01/03/2005,1.796546251,1.796546251,-2.57955774
Reg_CHC01,01/04/2005,1.019946842,1.019946842,-3.241605217
Reg_CHC01,01/05/2005,0.318281444,0.318281444,-2.745698878
Reg_CHC01,01/06/2005,-1.606289345,-1.606289345,-3.837448068
Reg_CHC01,01/07/2005,-3.997750324,-3.997750324,-4.349186162
Reg_CHC01,01/08/2005,-5.966157191,-5.966157191,-3.788576257
Reg_CHC01,01/09/2005,-6.706627165,-6.706627165,-1.73842362
Reg_CHC01,01/10/2005,-5.638857417,-5.638857417,-0.724023958
Reg_CHC01,01/11/2005,-3.327390075,-3.327390075,0.598597191
Reg_CHC01,01/12/2005,-0.616214888,-0.616214888,1.677066919
Reg_CHC01,01/01/2006,3.078905139,3.078905139,2.263384101
Reg_CHC01,01/02/2006,4.017157295,4.017157295,0.837022254
Reg_CHC01,01/03/2006,5.138374243,5.138374243,0.762270252
Reg_CHC01,01/04/2006,7.508213809,7.508213809,3.24666175
Reg_CHC01,01/05/2006,3.62959991,3.62959991,0.565619588
Reg_CHC01,01/06/2006,1.304723474,1.304723474,-0.926435249
Reg_CHC01,01/07/2006,-0.455541925,-0.455541925,-0.806977763
Reg_CHC01,01/08/2006,-3.486540969,-3.486540969,-1.308960035
Reg_CHC01,01/09/2006,-5.411588893,-5.411588893,-0.443385348
Reg_CHC01,01/10/2006,-5.211625938,-5.211625938,-0.296792479
Reg_CHC01,01/11/2006,-2.86936121,-2.86936121,1.056626056
Reg_CHC01,01/12/2006,0.028930827,0.028930827,2.322212634
Reg_CHC01,01/01/2007,4.37246264,4.37246264,3.556941602
Reg_CHC01,01/02/2007,8.682369708,8.682369708,5.502234667
Reg_CHC01,01/03/2007,7.43633415,7.43633415,3.060230159
Reg_CHC01,01/04/2007,5.410150172,5.410150172,1.148598113
Reg_CHC01,01/05/2007,3.912743398,3.912743398,0.848763076
Reg_CHC01,01/06/2007,1.933486051,1.933486051,-0.297672672
Reg_CHC01,01/07/2007,-0.511470613,-0.511470613,-0.862906451
Reg_CHC01,01/08/2007,-3.101968414,-3.101968414,-0.92438748
Reg_CHC01,01/09/2007,-6.726001827,-6.726001827,-1.757798282
Reg_CHC01,01/10/2007,-6.811052614,-6.811052614,-1.896219155
Reg_CHC01,01/11/2007,-4.23662797,-4.23662797,-0.310640704
Reg_CHC01,01/12/2007,-1.626625059,-1.626625059,0.666656748
Reg_CHC01,01/01/2008,2.651821743,2.651821743,1.836300705
Reg_CHC01,01/02/2008,6.804282322,6.804282322,3.624147281
Reg_CHC01,01/03/2008,9.792674141,9.792674141,5.41657015
Reg_CHC01,01/04/2008,8.557351965,8.557351965,4.295799906
Reg_CHC01,01/05/2008,7.864591077,7.864591077,4.800610755
Reg_CHC01,01/06/2008,5.43502262,5.43502262,3.203863897
Reg_CHC01,01/07/2008,1.331826758,1.331826758,0.98039092
Reg_CHC01,01/08/2008,-1.053262085,-1.053262085,1.124318849
Reg_CHC01,01/09/2008,-4.124285506,-4.124285506,0.843918039
Reg_CHC01,01/10/2008,-3.822486591,-3.822486591,1.092346868
Reg_CHC01,01/11/2008,-3.519694294,-3.519694294,0.406292972
Reg_CHC01,01/12/2008,-2.430394765,-2.430394765,-0.137112958
Reg_CHC01,01/01/2009,0.591976179,0.591976179,-0.223544859
Reg_CHC01,01/02/2009,2.752294931,2.752294931,-0.42784011
Reg_CHC01,01/03/2009,3.263846577,3.263846577,-1.112257414
Reg_CHC01,01/04/2009,2.202029158,2.202029158,-2.059522901
Reg_CHC01,01/05/2009,-0.107782731,-0.107782731,-3.171763053
Reg_CHC01,01/06/2009,-0.584924872,-0.584924872,-2.816083595
Reg_CHC01,01/07/2009,-0.994205374,-0.994205374,-1.345641212
Reg_CHC01,01/08/2009,-2.441652782,-2.441652782,-0.264071848
Reg_CHC01,01/09/2009,-3.194984682,-3.194984682,1.773218863
Reg_CHC01,01/10/2009,-4.137616297,-4.137616297,0.777217162
Reg_CHC01,01/11/2009,-3.417848871,-3.417848871,0.508138395
Reg_CHC01,01/12/2009,-0.075888917,-0.075888917,2.21739289
Reg_CHC01,01/01/2010,3.856673241,3.856673241,3.041152203
Reg_CHC01,01/02/2010,5.361488662,5.361488662,2.181353621
Reg_CHC01,01/03/2010,6.203094307,6.203094307,1.826990316
Reg_CHC01,01/04/2010,4.510856509,4.510856509,0.24930445
Reg_CHC01,01/05/2010,2.039960293,2.039960293,-1.024020029
Reg_CHC01,01/06/2010,0.022417955,0.022417955,-2.208740768
Reg_CHC01,01/07/2010,-0.48468335,-0.48468335,-0.836119188
Reg_CHC01,01/08/2010,-3.30546185,-3.30546185,-1.127880916
Reg_CHC01,01/09/2010,-6.949784177,-6.949784177,-1.981580632
Reg_CHC01,01/10/2010,-4.581631447,-4.581631447,0.333202012
Reg_CHC01,01/11/2010,-2.590921054,-2.590921054,1.335066212
Reg_CHC01,01/12/2010,-2.376760465,-2.376760465,-0.083478658
Reg_CHC01,01/01/2011,,2.215540605,1.400019567
Reg_CHC01,01/02/2011,6.807841675,6.807841675,3.627706634
Reg_CHC01,01/03/2011,11.46332941,11.46332941,7.087225419
Reg_CHC01,01/04/2011,9.777166381,9.777166381,5.515614322
Reg_CHC01,01/05/2011,8.664128247,8.664128247,5.600147925
Reg_CHC01,01/06/2011,,5.988732637,3.757573914
Reg_CHC01,01/07/2011,3.313337027,3.313337027,2.961901189
Reg_CHC01,01/08/2011,1.367139576,1.367139576,3.54472051
Reg_CHC01,01/09/2011,-1.986852347,-1.986852347,2.981351198
Reg_CHC01,01/10/2011,-1.760040916,-1.760040916,3.154792543
Reg_CHC01,01/11/2011,,-1.411630258,2.514357008
Reg_CHC01,01/12/2011,-1.063219601,-1.063219601,1.230062206
Reg_CHC01,01/01/2012,1.8252168,1.8252168,1.009695762
Reg_CHC01,01/02/2012,3.498991433,3.498991433,0.318856392
Reg_CHC01,01/03/2012,2.765708992,2.765708992,-1.610394999
Reg_CHC01,01/04/2012,,4.307651523,0.046099464
Reg_CHC01,01/05/2012,,5.849594054,2.785613732
Reg_CHC01,01/06/2012,7.391536585,7.391536585,5.160377862
Reg_CHC01,01/07/2012,4.599172424,4.599172424,4.247736586
Reg_CHC01,01/08/2012,1.227753439,1.227753439,3.405334373
Reg_CHC01,01/09/2012,-2.332927983,-2.332927983,2.635275562
Reg_CHC01,01/10/2012,,-2.628823519,2.28600994
Reg_CHC01,01/11/2012,-2.924719055,-2.924719055,1.001268211
Reg_CHC01,01/12/2012,-1.196892054,-1.196892054,1.096389753
Reg_CHC01,01/01/2013,-0.931024,-0.931024,-1.746545038
Reg_CHC01,01/02/2013,0.905485213,0.905485213,-2.274649828
Reg_CHC01,01/03/2013,,2.903477894,-1.472626097
Reg_CHC01,01/04/2013,4.901470574,4.901470574,0.639918515
Reg_CHC01,01/05/2013,3.066498354,3.066498354,0.002518032
Reg_CHC01,01/06/2013,3.842434023,3.842434023,1.6112753
Reg_CHC01,01/07/2013,3.75054243,3.75054243,3.399106592
Reg_CHC01,01/08/2013,,2.075042364,4.252623298
Reg_CHC01,01/09/2013,,0.399542297,5.367745842
Reg_CHC01,01/10/2013,-1.275957769,-1.275957769,3.63887569
Reg_CHC01,01/11/2013,-0.906507022,-0.906507022,3.019480244
Reg_CHC01,01/12/2013,-0.703095514,-0.703095514,1.590186293
Reg_CHC01,01/01/2014,1.647698446,1.647698446,0.832177408
Reg_CHC01,01/02/2014,,2.941850459,-0.238284582
Reg_CHC01,01/03/2014,4.236002471,4.236002471,-0.14010152
Reg_CHC01,01/04/2014,5.556291339,5.556291339,1.29473928
Reg_CHC01,01/05/2014,6.606287356,6.606287356,3.542307034
Reg_CHC01,01/06/2014,7.962899616,7.962899616,5.731740893
Reg_CHC01,01/07/2014,,5.874683311,5.523247473
Reg_CHC01,01/08/2014,3.786467006,3.786467006,5.96404794
Reg_CHC01,01/09/2014,-0.593148258,-0.593148258,4.375055287
Reg_CHC01,01/10/2014,-2.73584845,-2.73584845,2.178985009
Reg_CHC01,01/11/2014,-1.216428947,-1.216428947,2.709558319
Reg_CHC01,01/12/2014,,-0.571327792,1.721954015
Reg_CHC01,01/01/2015,0.073773364,0.073773364,-0.741747674
Reg_CHC01,01/02/2015,2.625246675,2.625246675,-0.554888366
Reg_CHC01,01/03/2015,5.152177898,5.152177898,0.776073907
Reg_CHC01,01/04/2015,7.562769164,7.562769164,3.301217105
