date,region,AirTemp_des_oC,CHIRPSdes_mm,TWSrec_mm,GRACEdes_mm
01/06/2016,Reg_AMZ11,25.951017,177.6904097,-113.4921901,-89.60266687
01/07/2016,Reg_AMZ11,26.9246511,189.0318015,-125.7220444,-87.73212504
01/08/2016,Reg_AMZ11,27.17251,202.450465,-160.8194759,-93.85072256
01/09/2016,Reg_AMZ11,25.5472775,217.0419452,-101.7962499,35.89538978
01/10/2016,Reg_AMZ11,26.1047875,207.6735923,-70.8073508,61.35967323
01/11/2016,Reg_AMZ11,26.1104146,203.4454072,-53.51260299,-17.32521148
01/12/2016,Reg_AMZ11,25.5042486,247.5813498,-53.67161057,-21.58913052
01/01/2017,Reg_AMZ11,25.3999287,277.4977496,7.320749539,
01/02/2017,Reg_AMZ11,25.6461423,177.4156296,41.84071674,
01/03/2017,Reg_AMZ11,25.6665762,224.7598128,58.75497799,
01/04/2017,Reg_AMZ11,25.8942392,204.8852052,60.63001541,
01/05/2017,Reg_AMZ11,26.4666723,193.6300057,35.57175757,
01/06/2017,Reg_AMZ11,26.4818779,167.8392103,10.56120672,
01/07/2017,Reg_AMZ11,26.9171872,165.4686214,-28.38607571,
01/08/2017,Reg_AMZ11,27.3235869,180.7460387,-78.44878334,
01/09/2017,Reg_AMZ11,26.4656763,225.9081747,-84.65400137,
01/10/2017,Reg_AMZ11,25.8996815,186.9000881,-46.62973549,
01/11/2017,Reg_AMZ11,25.8459354,263.6149152,-26.73981134,
01/12/2017,Reg_AMZ11,25.6974941,260.391557,-6.824843557,
01/01/2018,Reg_AMZ11,25.6949633,162.1861373,10.43753228,
01/02/2018,Reg_AMZ11,25.7336982,280.5721921,20.27748591,
01/03/2018,Reg_AMZ11,26.0630455,158.2755873,-9.286565594,
01/04/2018,Reg_AMZ11,25.6046521,245.6880136,6.103649142,
01/05/2018,Reg_AMZ11,25.7376511,213.0168592,26.84588606,
01/06/2018,Reg_AMZ11,25.9884941,136.7471601,8.159948219,
01/07/2018,Reg_AMZ11,26.9259218,181.4726784,-34.00144441,
01/08/2018,Reg_AMZ11,25.3148477,230.4825598,-8.294416073,
01/09/2018,Reg_AMZ11,26.2966869,204.846053,7.719530321,
01/10/2018,Reg_AMZ11,26.2023916,164.6896699,-4.24063977,
01/11/2018,Reg_AMZ11,25.880781,238.6580278,5.588103417,
01/12/2018,Reg_AMZ11,25.2009412,180.4979483,80.35016465,
01/01/1985,Reg_AMZ12,24.5718046,199.1083084,20.4705067,
01/02/1985,Reg_AMZ12,24.5596585,130.2814444,17.19531958,
01/03/1985,Reg_AMZ12,24.9901881,176.8866367,11.17056992,
01/04/1985,Reg_AMZ12,24.6957953,253.9713985,6.495555892,
01/05/1985,Reg_AMZ12,24.5312383,181.3599429,34.94534793,
01/06/1985,Reg_AMZ12,23.8620055,154.8767755,34.82115498,
01/07/1985,Reg_AMZ12,24.2074894,195.7798905,39.21352328,
01/08/1985,Reg_AMZ12,23.4032483,203.5329845,47.87540002,
01/09/1985,Reg_AMZ12,23.8748113,190.4200722,48.39335493,
01/10/1985,Reg_AMZ12,24.1984274,196.7075882,48.44686937,
01/11/1985,Reg_AMZ12,24.083931,202.2916617,61.22962243,
01/12/1985,Reg_AMZ12,24.4828623,201.4148034,57.99100352,
01/01/1986,Reg_AMZ12,24.4642052,157.2916517,67.34045536,
01/02/1986,Reg_AMZ12,24.2657853,186.4374187,75.96947899,
01/03/1986,Reg_AMZ12,24.1583508,231.2257641,88.86036243,
01/04/1986,Reg_AMZ12,24.9135194,187.8500086,74.77177613,
01/05/1986,Reg_AMZ12,25.1003739,203.5721391,54.6461724,
01/06/1986,Reg_AMZ12,24.6799932,146.5794139,50.82850413,
01/07/1986,Reg_AMZ12,23.842437,178.263405,40.77474397,
01/08/1986,Reg_AMZ12,24.1181757,196.8380245,45.56657105,
01/09/1986,Reg_AMZ12,23.5025406,191.6836453,52.59602193,
01/10/1986,Reg_AMZ12,24.0782788,168.5652943,43.90653936,
01/11/1986,Reg_AMZ12,24.6737824,190.7325623,17.4887744,
01/12/1986,Reg_AMZ12,24.9611553,193.6112751,26.99858197,
01/01/1987,Reg_AMZ12,24.8279935,171.5863971,29.38553411,
01/02/1987,Reg_AMZ12,25.0052351,180.0081951,17.49876046,
01/03/1987,Reg_AMZ12,25.3407865,134.6510862,-19.57412368,
01/04/1987,Reg_AMZ12,25.2702708,186.503973,-31.39822324,
01/05/1987,Reg_AMZ12,24.9430832,132.6319498,-29.31404382,
01/06/1987,Reg_AMZ12,24.6337192,173.9356817,-29.85887483,
01/07/1987,Reg_AMZ12,25.7036648,168.5783218,-23.5644924,
01/08/1987,Reg_AMZ12,24.1991489,155.8391486,-22.20080675,
01/09/1987,Reg_AMZ12,24.6677384,164.8853815,-12.74865257,
01/10/1987,Reg_AMZ12,25.2437576,168.671919,-6.705896474,
01/11/1987,Reg_AMZ12,25.1814176,189.676939,-8.722286105,
01/12/1987,Reg_AMZ12,25.3882588,172.5134805,-20.46105397,
01/01/1988,Reg_AMZ12,25.1453542,136.9392232,-21.71800167,
01/02/1988,Reg_AMZ12,25.4069118,166.4027822,-9.995210393,
01/03/1988,Reg_AMZ12,25.5701648,108.9333348,-23.97219648,
01/04/1988,Reg_AMZ12,25.0712767,176.0708345,-18.88214431,
01/05/1988,Reg_AMZ12,24.6247592,155.6715259,-7.481601499,
01/06/1988,Reg_AMZ12,24.3398757,149.9838167,-3.624462003,
01/07/1988,Reg_AMZ12,24.3101128,157.4599909,-14.5447404,
01/08/1988,Reg_AMZ12,25.6411204,150.5524185,-33.28623677,
01/09/1988,Reg_AMZ12,25.0510861,141.919754,-36.77219059,
01/10/1988,Reg_AMZ12,24.9527621,136.4199618,-33.39248507,
01/11/1988,Reg_AMZ12,24.7106693,203.1448097,-34.37488468,
01/12/1988,Reg_AMZ12,24.6056212,221.2178694,-20.56168492,
01/01/1989,Reg_AMZ12,24.3126963,208.0763735,-1.520225137,
01/02/1989,Reg_AMZ12,24.3065299,199.8912058,26.37492765,
01/03/1989,Reg_AMZ12,24.1903378,170.4421834,24.74769063,
01/04/1989,Reg_AMZ12,24.4815532,221.3852942,51.65110001,
01/05/1989,Reg_AMZ12,24.1610952,171.6594525,54.25201683,
01/06/1989,Reg_AMZ12,24.7338707,210.6613764,65.81860078,
01/07/1989,Reg_AMZ12,23.8374234,180.1670304,59.5748796,
01/08/1989,Reg_AMZ12,24.4096399,183.8243222,50.65595828,
01/09/1989,Reg_AMZ12,25.0446804,150.4458205,17.83565818,
01/10/1989,Reg_AMZ12,24.4365843,178.0884233,16.80830023,
01/11/1989,Reg_AMZ12,25.1835163,151.4416462,18.05453579,
01/12/1989,Reg_AMZ12,25.1980011,161.8121124,-27.37660823,
01/01/1990,Reg_AMZ12,24.7243779,201.4027889,-4.940800871,
01/02/1990,Reg_AMZ12,24.9526171,145.6876055,19.55830656,
01/03/1990,Reg_AMZ12,25.2116103,175.450147,19.05235928,
01/04/1990,Reg_AMZ12,25.2490971,133.2292031,-4.145842001,
01/05/1990,Reg_AMZ12,24.9027948,136.2031573,-20.11480013,
01/06/1990,Reg_AMZ12,24.7370147,166.8185267,6.287131908,
01/07/1990,Reg_AMZ12,23.5925757,183.8788794,24.05522375,
01/08/1990,Reg_AMZ12,24.3372717,166.0626854,20.07828051,
01/09/1990,Reg_AMZ12,23.4165497,173.8843018,30.00501936,
01/10/1990,Reg_AMZ12,24.979779,176.0328542,18.73304783,
01/11/1990,Reg_AMZ12,25.0795002,178.0400996,12.21415073,
01/12/1990,Reg_AMZ12,24.7751916,202.0008567,29.79182377,
01/01/1991,Reg_AMZ12,25.2070093,157.3665173,25.34292986,
01/02/1991,Reg_AMZ12,25.3297186,177.4416675,21.91073161,
01/03/1991,Reg_AMZ12,25.0803977,201.232485,24.83879778,
01/04/1991,Reg_AMZ12,25.003646,157.8257619,32.85808704,
01/05/1991,Reg_AMZ12,25.2759906,183.0275903,27.45879595,
01/06/1991,Reg_AMZ12,24.7826477,184.4356692,29.19974731,
01/07/1991,Reg_AMZ12,24.6975149,170.0217735,16.82917239,
01/08/1991,Reg_AMZ12,24.388311,142.1539989,0.791768418,
01/09/1991,Reg_AMZ12,24.329597,173.6179354,3.772382116,
01/10/1991,Reg_AMZ12,24.3083565,167.5883602,-2.302563779,
01/11/1991,Reg_AMZ12,24.7266029,203.948392,6.674429052,
01/12/1991,Reg_AMZ12,25.0115159,142.7992536,0.467267702,
01/01/1992,Reg_AMZ12,25.5004137,139.410914,-21.22695265,
01/02/1992,Reg_AMZ12,25.2096813,151.1099162,-39.88785944,
01/03/1992,Reg_AMZ12,25.3424208,184.4707496,-7.04166655,
01/04/1992,Reg_AMZ12,25.3824272,142.5717038,-18.40782746,
01/05/1992,Reg_AMZ12,26.1119758,157.3671296,-39.80349997,
01/06/1992,Reg_AMZ12,25.5662359,162.9267172,-44.18726349,
01/07/1992,Reg_AMZ12,23.6312075,173.4194277,-27.33130789,
01/08/1992,Reg_AMZ12,23.9234585,168.4793377,-18.96425928,
01/09/1992,Reg_AMZ12,23.4294446,196.3781836,10.34004694,
01/10/1992,Reg_AMZ12,24.6222232,134.7062886,8.764296747,
01/11/1992,Reg_AMZ12,24.4955265,136.4418524,-15.00977395,
01/12/1992,Reg_AMZ12,24.6710473,165.0407889,-1.885410238,
01/01/1993,Reg_AMZ12,24.4792478,169.4907757,19.87009049,
01/02/1993,Reg_AMZ12,24.5663293,146.2971171,46.36552064,
01/03/1993,Reg_AMZ12,24.6208372,175.0917103,51.40735761,
01/04/1993,Reg_AMZ12,24.8930438,208.0957342,42.19044382,
01/05/1993,Reg_AMZ12,25.2325519,160.0945008,25.98401037,
01/06/1993,Reg_AMZ12,24.9842723,162.4825915,11.68537267,
01/07/1993,Reg_AMZ12,24.1024479,172.7879549,13.83015412,
01/08/1993,Reg_AMZ12,23.346467,173.4806421,26.09715523,
01/09/1993,Reg_AMZ12,24.4260485,161.9401823,29.9240653,
01/10/1993,Reg_AMZ12,24.6066365,193.5719311,20.01269028,
01/11/1993,Reg_AMZ12,24.6556093,201.0746956,37.20225246,
01/12/1993,Reg_AMZ12,24.8879541,167.008753,41.87593679,
01/01/1994,Reg_AMZ12,24.7059163,167.1772709,64.83537582,
01/02/1994,Reg_AMZ12,24.5524974,209.7434842,75.4544015,
01/03/1994,Reg_AMZ12,25.0219122,154.2123139,39.46530687,
01/04/1994,Reg_AMZ12,24.6345497,229.2268589,37.10763185,
01/05/1994,Reg_AMZ12,25.073443,171.2473128,42.57920797,
01/06/1994,Reg_AMZ12,24.203295,202.9058058,56.77914997,
01/07/1994,Reg_AMZ12,23.7722132,167.1449196,64.13549424,
01/08/1994,Reg_AMZ12,24.5955775,148.3608131,53.88622458,
01/09/1994,Reg_AMZ12,24.8323078,171.3305259,43.48764108,
01/10/1994,Reg_AMZ12,24.5492818,163.0424324,55.5230578,
01/11/1994,Reg_AMZ12,24.9242551,154.7525949,48.18968769,
01/12/1994,Reg_AMZ12,24.9884814,155.1667866,56.40422277,
01/01/1995,Reg_AMZ12,25.488663,80.47319319,39.55082925,
01/02/1995,Reg_AMZ12,25.0654804,152.1992215,8.914378274,
01/03/1995,Reg_AMZ12,24.9921851,151.2326321,19.44861758,
01/04/1995,Reg_AMZ12,24.8906942,132.9173789,8.728745488,
01/05/1995,Reg_AMZ12,24.8528636,168.5045492,2.104998375,
01/06/1995,Reg_AMZ12,25.2029822,175.2111471,-2.166500427,
01/07/1995,Reg_AMZ12,25.4875789,169.0980982,-0.841629303,
01/08/1995,Reg_AMZ12,25.5844527,142.077704,-18.95608244,
01/09/1995,Reg_AMZ12,25.1416188,168.4021355,-21.36796166,
01/10/1995,Reg_AMZ12,25.289416,136.0707725,-32.24438936,
01/11/1995,Reg_AMZ12,24.9980001,148.3196627,-25.01193504,
01/12/1995,Reg_AMZ12,24.8821361,159.1957646,-0.683464365,
01/01/1996,Reg_AMZ12,24.7379944,184.3807623,-20.33654263,
01/02/1996,Reg_AMZ12,25.0459357,146.3489685,-26.72487085,
01/03/1996,Reg_AMZ12,24.8759621,196.963875,-23.77486502,
01/04/1996,Reg_AMZ12,24.6048978,134.402356,-1.184537212,
01/05/1996,Reg_AMZ12,25.0992215,188.617379,16.8807529,
01/06/1996,Reg_AMZ12,24.263364,149.193928,14.430663,
01/07/1996,Reg_AMZ12,25.2290557,160.7176428,-3.046012984,
01/08/1996,Reg_AMZ12,24.743991,201.3798971,10.52636627,
01/09/1996,Reg_AMZ12,24.5054982,153.3767698,14.55986145,
01/10/1996,Reg_AMZ12,24.5987531,184.7073249,17.46939057,
01/11/1996,Reg_AMZ12,24.9570498,170.0517437,5.265739749,
01/12/1996,Reg_AMZ12,25.081677,109.5651671,-3.96761909,
01/01/1997,Reg_AMZ12,24.9263811,150.346344,-2.777472396,
01/02/1997,Reg_AMZ12,24.6196063,192.8999064,14.12021599,
01/03/1997,Reg_AMZ12,24.4239398,228.9580145,73.26882224,
01/04/1997,Reg_AMZ12,24.9358241,135.2922332,64.62197335,
01/05/1997,Reg_AMZ12,24.8332769,158.1327808,66.70881007,
01/06/1997,Reg_AMZ12,25.4042429,163.8473617,48.95229505,
01/07/1997,Reg_AMZ12,26.2145739,154.9023234,21.02466589,
01/08/1997,Reg_AMZ12,24.6864925,171.023634,17.67452586,
01/09/1997,Reg_AMZ12,26.1137482,181.5393581,4.25055833,
01/10/1997,Reg_AMZ12,26.3450872,136.601923,-16.44612765,
01/11/1997,Reg_AMZ12,25.8172525,112.4687162,-42.67091172,
01/12/1997,Reg_AMZ12,25.9076523,157.6106548,-61.09113355,
01/01/1998,Reg_AMZ12,26.3368299,121.6656008,-77.59732132,
01/02/1998,Reg_AMZ12,26.2740599,141.0674892,-97.47999677,
01/03/1998,Reg_AMZ12,25.9844804,144.0213025,-64.85651168,
01/04/1998,Reg_AMZ12,26.2289004,129.2739881,-59.87986577,
01/05/1998,Reg_AMZ12,24.9790678,154.0381963,-63.65428708,
01/06/1998,Reg_AMZ12,25.2284425,148.509977,-52.1100271,
01/07/1998,Reg_AMZ12,26.1263369,160.7239674,-51.3062955,
01/08/1998,Reg_AMZ12,25.8692767,172.4269688,-38.51071566,
01/09/1998,Reg_AMZ12,25.7173276,153.7312143,-40.22863201,
01/10/1998,Reg_AMZ12,25.2376787,233.2284255,-39.90424841,
01/11/1998,Reg_AMZ12,24.740494,195.6671279,-12.206358,
01/12/1998,Reg_AMZ12,25.0707418,139.7549054,-5.944594663,
01/01/1999,Reg_AMZ12,24.5234569,254.2118073,-3.491815447,
01/02/1999,Reg_AMZ12,24.9578401,170.3779017,4.074382574,
01/03/1999,Reg_AMZ12,25.1219418,130.2525425,-27.93301989,
01/04/1999,Reg_AMZ12,24.2654258,197.8320205,-25.26939233,
01/05/1999,Reg_AMZ12,24.6338813,223.7635877,3.607753662,
01/06/1999,Reg_AMZ12,24.9531242,197.2260576,11.55535615,
01/07/1999,Reg_AMZ12,24.7546435,181.8542728,14.04318738,
01/08/1999,Reg_AMZ12,24.5131679,157.6610916,-0.531286739,
01/09/1999,Reg_AMZ12,24.9735261,206.2129853,-12.15914725,
01/10/1999,Reg_AMZ12,25.0872481,145.7079652,-21.12203463,
01/11/1999,Reg_AMZ12,24.614822,170.0570126,-32.10366507,
01/12/1999,Reg_AMZ12,24.8616513,215.6756565,-26.19965424,
01/01/2000,Reg_AMZ12,24.7903698,135.7882043,-18.07157819,
01/02/2000,Reg_AMZ12,24.7309157,127.3051908,-24.74526182,
01/03/2000,Reg_AMZ12,24.6562373,132.1930127,-19.42287597,
01/04/2000,Reg_AMZ12,24.4344207,193.5863115,-2.220696876,
01/05/2000,Reg_AMZ12,24.9548123,148.05336,12.78010872,
01/06/2000,Reg_AMZ12,25.1590317,178.9276662,1.381700089,
01/07/2000,Reg_AMZ12,23.6767824,190.3321649,16.44833275,
01/08/2000,Reg_AMZ12,24.1751205,194.2412563,40.41154512,
01/09/2000,Reg_AMZ12,24.5715542,167.6560089,21.87447837,
01/10/2000,Reg_AMZ12,24.5485123,201.5742768,23.07950021,
01/11/2000,Reg_AMZ12,24.6747766,167.4957289,25.93162339,
01/12/2000,Reg_AMZ12,25.09282,114.5578116,-5.474415526,
01/01/2001,Reg_AMZ12,24.3233294,199.5408507,-17.9239813,
01/02/2001,Reg_AMZ12,24.6742748,173.5177546,-26.20075554,
01/03/2001,Reg_AMZ12,24.7220902,180.9054087,-21.01689348,
01/04/2001,Reg_AMZ12,25.0134545,173.9596833,-17.78848216,
01/05/2001,Reg_AMZ12,25.0507774,153.7305738,-25.9448252,
01/06/2001,Reg_AMZ12,23.606649,181.0740585,-11.71314293,
01/07/2001,Reg_AMZ12,24.4488749,200.9111776,8.467233562,
01/08/2001,Reg_AMZ12,25.436451,143.3890578,2.226605889,
01/09/2001,Reg_AMZ12,24.5428537,193.1922264,-1.122266172,
01/10/2001,Reg_AMZ12,25.227769,176.2094766,-4.909792781,
01/11/2001,Reg_AMZ12,25.2382124,127.6792925,-18.4925274,
01/12/2001,Reg_AMZ12,24.7897956,224.6099411,-5.847006379,
01/01/2002,Reg_AMZ12,25.3897707,160.4774493,-20.99901786,
01/02/2002,Reg_AMZ12,25.1669009,194.4242351,-24.49382887,
01/03/2002,Reg_AMZ12,25.3003359,168.3000636,-37.17990451,
01/04/2002,Reg_AMZ12,25.0242102,192.7761707,-53.81670267,-2.15385979
01/05/2002,Reg_AMZ12,25.472411,187.4716712,-29.69250984,19.48243399
01/06/2002,Reg_AMZ12,24.8718109,161.4274317,-29.44231121,11.26462481
01/07/2002,Reg_AMZ12,24.8711874,186.1606038,-10.50625974,18.70422118
01/08/2002,Reg_AMZ12,24.9715478,193.0899878,8.442996758,24.34587476
01/09/2002,Reg_AMZ12,24.9738078,169.9863374,6.885142744,54.60987281
01/10/2002,Reg_AMZ12,25.3141647,172.6253417,-14.72037483,3.95819797
01/11/2002,Reg_AMZ12,24.9882599,147.9967573,-19.96550273,-5.85895947
01/12/2002,Reg_AMZ12,24.9548839,198.0100162,-14.78802589,15.37537891
01/01/2003,Reg_AMZ12,25.4122459,186.5980221,-23.95153832,1.52392845
01/02/2003,Reg_AMZ12,25.1384583,178.4436977,-17.16693231,-2.25190162
01/03/2003,Reg_AMZ12,24.9406327,162.1199655,-24.47094519,-24.27375211
01/04/2003,Reg_AMZ12,24.8642814,167.3280371,-25.02012956,6.76013931
01/05/2003,Reg_AMZ12,25.158871,185.3026303,-14.37859973,-11.18187641
01/06/2003,Reg_AMZ12,25.1720784,195.4385549,4.980040283,1.21090055
01/07/2003,Reg_AMZ12,25.4469958,161.3195763,3.685047224,29.26108304
01/08/2003,Reg_AMZ12,24.2619619,179.2727352,4.256260176,38.54943966
01/09/2003,Reg_AMZ12,24.2998865,199.7472485,5.783514199,21.98378261
01/10/2003,Reg_AMZ12,24.9383108,179.7532332,11.28844441,37.88671127
01/11/2003,Reg_AMZ12,24.8908322,154.3273319,-4.79055036,22.05547063
01/12/2003,Reg_AMZ12,25.2221785,146.0284597,-35.98928414,-0.22113329
01/01/2004,Reg_AMZ12,25.3186915,168.6775195,-33.52795992,-21.89370509
01/02/2004,Reg_AMZ12,25.1112041,136.2090024,-61.00801052,-29.73683002
01/03/2004,Reg_AMZ12,25.2109591,173.4188588,-89.02054595,-66.93241521
01/04/2004,Reg_AMZ12,25.3018204,135.5756966,-88.80516038,-65.61514869
01/05/2004,Reg_AMZ12,23.9584163,142.3042276,-88.26210822,-21.48982761
01/06/2004,Reg_AMZ12,24.4660212,182.3830687,-69.29172246,-21.56758061
01/07/2004,Reg_AMZ12,24.4209346,192.5484276,-29.2792932,0.84437135
01/08/2004,Reg_AMZ12,24.0254356,203.32942,-10.01949841,0.60665586
01/09/2004,Reg_AMZ12,24.6648616,173.9236351,10.60404927,34.46334321
01/10/2004,Reg_AMZ12,24.6639405,203.9538653,21.1756175,42.36490767
01/11/2004,Reg_AMZ12,24.8254348,192.9602022,18.85302791,64.12649988
01/12/2004,Reg_AMZ12,24.9786245,172.7568324,-6.140613896,32.39971054
01/01/2005,Reg_AMZ12,25.7510113,142.9518902,-25.42620447,0.2634059
01/02/2005,Reg_AMZ12,25.1437556,200.0722663,-33.62394205,-13.10688862
01/03/2005,Reg_AMZ12,25.2372228,145.9216101,-40.67402112,-11.24820551
01/04/2005,Reg_AMZ12,25.0662811,145.3234321,-55.62958976,-40.91903039
01/05/2005,Reg_AMZ12,25.6492674,150.0220823,-58.67244372,-65.1777318
01/06/2005,Reg_AMZ12,25.8841064,154.8546124,-52.71521703,-77.79214684
01/07/2005,Reg_AMZ12,25.3734378,155.9997698,-52.01721087,-71.05977969
01/08/2005,Reg_AMZ12,25.7608431,156.1707545,-60.27597703,-82.91869734
01/09/2005,Reg_AMZ12,25.3081049,131.6088556,-55.20467035,-65.13315149
01/10/2005,Reg_AMZ12,24.9820322,194.1920699,-40.87025187,-47.16922883
01/11/2005,Reg_AMZ12,25.2276037,162.9256912,-32.4640196,-58.75483057
01/12/2005,Reg_AMZ12,24.9781113,168.9579528,-44.14049588,-56.36158978
01/01/2006,Reg_AMZ12,25.0554665,154.9021787,-52.80795766,8.51133072
01/02/2006,Reg_AMZ12,24.9949019,215.7238819,-39.04731428,41.08182468
01/03/2006,Reg_AMZ12,25.2288178,119.527228,-58.24035033,12.23598759
01/04/2006,Reg_AMZ12,24.7049084,171.247799,-51.32859721,15.34487201
01/05/2006,Reg_AMZ12,24.3907232,116.5057898,-71.10446968,-32.78559721
01/06/2006,Reg_AMZ12,25.707454,186.204641,-60.18912517,-25.24095552
01/07/2006,Reg_AMZ12,26.5397386,180.7772876,-65.4622836,-37.70363956
01/08/2006,Reg_AMZ12,25.9960901,175.7313626,-57.66588465,-39.73748384
01/09/2006,Reg_AMZ12,25.472642,161.2658073,-49.58566127,-39.76072149
01/10/2006,Reg_AMZ12,25.1032382,173.6486559,-11.97636071,-16.13406623
01/11/2006,Reg_AMZ12,25.0770487,177.261706,-10.72699957,-7.65063127
01/12/2006,Reg_AMZ12,25.0455566,196.123377,-24.31423196,2.7971231
01/01/2007,Reg_AMZ12,25.468772,182.6627061,-36.53418623,30.7154183
01/02/2007,Reg_AMZ12,25.9604449,146.1718646,-79.10520088,-28.07574292
01/03/2007,Reg_AMZ12,25.0512624,199.7584849,-80.88171708,-36.67241221
01/04/2007,Reg_AMZ12,25.0151091,180.2689138,-63.62116116,-20.99747859
01/05/2007,Reg_AMZ12,24.3311233,205.9255981,-46.92464041,2.68586419
01/06/2007,Reg_AMZ12,25.7962699,151.3612306,-53.12977933,-7.20868787
01/07/2007,Reg_AMZ12,25.2647717,191.4340513,-50.42830374,-18.00035347
01/08/2007,Reg_AMZ12,25.7537016,159.4420172,-43.02244405,-18.29401964
01/09/2007,Reg_AMZ12,25.5575201,164.2824129,-35.44116681,-37.36519869
01/10/2007,Reg_AMZ12,25.0057404,187.4720159,-22.03454834,-24.60613193
01/11/2007,Reg_AMZ12,24.862935,159.4579449,-3.672575938,2.00970243
01/12/2007,Reg_AMZ12,24.7370351,188.0017153,14.89912219,25.02468376
01/01/2008,Reg_AMZ12,24.6701628,202.4656882,37.68072374,48.40919233
01/02/2008,Reg_AMZ12,24.7222153,138.9589723,33.7367328,57.97414428
01/03/2008,Reg_AMZ12,24.3972074,195.6813751,33.58075961,36.70699329
01/04/2008,Reg_AMZ12,24.7876892,163.3672607,36.83040838,37.41724201
01/05/2008,Reg_AMZ12,24.4926222,153.4544145,1.138518754,31.33199479
01/06/2008,Reg_AMZ12,24.545663,168.0443658,-4.509578644,16.16305382
01/07/2008,Reg_AMZ12,26.1947004,174.0438015,-20.34893021,-8.85832735
01/08/2008,Reg_AMZ12,26.1797544,159.0960483,-22.55041481,-1.56558204
01/09/2008,Reg_AMZ12,25.4937907,148.4048852,-26.184903,1.21327801
01/10/2008,Reg_AMZ12,25.4535824,154.6272601,-29.3378323,-7.37331503
01/11/2008,Reg_AMZ12,25.2283305,166.9924795,-17.85666212,-18.58478347
01/12/2008,Reg_AMZ12,24.7679558,228.2010959,20.95881247,12.05277538
01/01/2009,Reg_AMZ12,24.8316288,165.8355081,52.08988973,20.8444265
01/02/2009,Reg_AMZ12,24.9302388,170.8032076,55.20021468,18.99582308
01/03/2009,Reg_AMZ12,24.8082002,182.7482813,79.91442813,52.28652489
01/04/2009,Reg_AMZ12,24.6581302,252.4995002,106.5724319,81.34555261
01/05/2009,Reg_AMZ12,25.2689609,222.1158662,104.5567258,110.5995143
01/06/2009,Reg_AMZ12,24.5859497,187.6256727,93.79082082,93.07564838
01/07/2009,Reg_AMZ12,24.97842,179.6143784,80.541036,95.44151397
01/08/2009,Reg_AMZ12,25.3188367,174.7791474,57.39802458,81.16245406
01/09/2009,Reg_AMZ12,25.7083989,154.6527075,28.31556256,69.77049301
01/10/2009,Reg_AMZ12,25.788713,143.2205499,9.069729428,28.65656177
01/11/2009,Reg_AMZ12,25.8690434,195.8954612,-9.272955264,3.00447083
01/12/2009,Reg_AMZ12,24.9964811,195.7437504,9.161506848,28.28685739
01/01/2010,Reg_AMZ12,25.5627987,162.940696,-0.83674637,24.64131996
01/02/2010,Reg_AMZ12,25.9620568,146.1491763,2.985876273,24.23135498
01/03/2010,Reg_AMZ12,26.1114991,159.0311077,-29.66886567,-12.73599571
01/04/2010,Reg_AMZ12,26.1804372,99.77439275,-64.43741653,-43.35623929
01/05/2010,Reg_AMZ12,25.3910575,177.248955,-70.52870584,-55.14395261
01/06/2010,Reg_AMZ12,26.1858317,151.5912459,-63.93660436,-52.99410925
01/07/2010,Reg_AMZ12,25.6108499,163.2073296,-73.11751268,-52.36835428
01/08/2010,Reg_AMZ12,26.4961579,153.7665163,-77.90612637,-59.14363784
01/09/2010,Reg_AMZ12,26.1856447,152.4706201,-68.06285885,-57.31066109
01/10/2010,Reg_AMZ12,25.4238915,182.6492131,-62.56891247,-73.93544853
01/11/2010,Reg_AMZ12,24.9659127,161.7084589,-41.46259959,-63.84130437
01/12/2010,Reg_AMZ12,25.2728704,125.7204087,-57.47393872,-76.30277108
01/01/2011,Reg_AMZ12,24.9589613,139.47042,-75.64403197,-75.28817482
01/02/2011,Reg_AMZ12,24.7308465,183.8969554,-55.739321,-60.44413167
01/03/2011,Reg_AMZ12,24.7045967,188.3290851,-30.2397473,-26.80605041
01/04/2011,Reg_AMZ12,24.8745539,184.0023378,10.19561071,22.40097151
01/05/2011,Reg_AMZ12,25.1881332,165.5472779,-9.225420733,-8.05234021
01/06/2011,Reg_AMZ12,26.0058894,159.5519295,-31.34027255,-34.19374546
01/07/2011,Reg_AMZ12,26.1040242,167.4538723,-34.59317146,-44.67774518
01/08/2011,Reg_AMZ12,25.6488399,172.5208143,-42.58332618,-44.52769094
01/09/2011,Reg_AMZ12,25.5594927,185.6923437,-34.45368399,-41.90181449
01/10/2011,Reg_AMZ12,24.8155908,180.8514298,-6.384920775,-13.98892473
01/11/2011,Reg_AMZ12,25.3029976,137.1016246,-8.440825865,28.94991303
01/12/2011,Reg_AMZ12,24.8548199,168.5772879,-0.801965986,42.54681847
01/01/2012,Reg_AMZ12,24.7256918,216.8471515,27.06312072,11.03102036
01/02/2012,Reg_AMZ12,24.4780341,233.8940451,38.23015165,48.37623948
01/03/2012,Reg_AMZ12,24.7155552,161.425178,42.90185312,55.05198179
01/04/2012,Reg_AMZ12,25.1180977,175.5843957,38.58137085,-11.58601329
01/05/2012,Reg_AMZ12,25.1364316,180.7465169,36.63819087,3.99787619
01/06/2012,Reg_AMZ12,24.916163,189.5522374,41.97692307,46.82473178
01/07/2012,Reg_AMZ12,25.2499401,160.8635062,27.93545856,27.95049241
01/08/2012,Reg_AMZ12,25.9649493,156.1423256,-1.050650519,5.24159796
