region,date,TWSrec_mm
CHC04,15/10/1997,-53.51011501
CHC04,15/11/1997,-39.74180643
CHC04,15/12/1997,-16.26031216
CHC04,15/01/1998,47.73757564
CHC04,15/02/1998,70.25945763
CHC04,15/03/1998,72.25879695
CHC04,15/04/1998,65.16530346
CHC04,15/05/1998,63.17080592
CHC04,15/06/1998,70.15668063
CHC04,15/07/1998,75.97499087
CHC04,15/08/1998,75.83336877
CHC04,15/09/1998,74.67757337
CHC04,15/10/1998,59.04597087
CHC04,15/11/1998,40.04626884
CHC04,15/12/1998,16.28698859
CHC04,15/01/1999,11.09986115
CHC04,15/02/1999,35.72376104
CHC04,15/03/1999,36.91400074
CHC04,15/04/1999,39.55263864
CHC04,15/05/1999,25.23924485
CHC04,15/06/1999,15.70385233
CHC04,15/07/1999,32.67199272
CHC04,15/08/1999,24.42444541
CHC04,15/09/1999,19.55424643
CHC04,15/10/1999,11.18894535
CHC04,15/11/1999,-4.297394593
CHC04,15/12/1999,-29.25177649
CHC04,15/01/2000,-21.88210457
CHC04,15/02/2000,-2.049081535
CHC04,15/03/2000,33.92594081
CHC04,15/04/2000,49.51978376
CHC04,15/05/2000,75.13883771
CHC04,15/06/2000,82.72259025
CHC04,15/07/2000,79.89165505
CHC04,15/08/2000,69.12352011
CHC04,15/09/2000,63.9717053
CHC04,15/10/2000,57.7303649
CHC04,15/11/2000,72.33828914
CHC04,15/12/2000,60.67271327
CHC04,15/01/2001,61.3908521
CHC04,15/02/2001,74.46789302
CHC04,15/03/2001,61.25012204
CHC04,15/04/2001,70.79607101
CHC04,15/05/2001,58.13273099
CHC04,15/06/2001,61.60974797
CHC04,15/07/2001,51.54813485
CHC04,15/08/2001,49.18851528
CHC04,15/09/2001,64.16844139
CHC04,15/10/2001,84.3448962
CHC04,15/11/2001,88.53915557
CHC04,15/12/2001,77.27890271
CHC04,15/01/2002,43.5027401
CHC04,15/02/2002,34.58287622
CHC04,15/03/2002,42.98622097
CHC04,15/04/2002,77.80895539
CHC04,15/05/2002,84.61095915
CHC04,15/06/2002,87.93062365
CHC04,15/07/2002,90.00772
CHC04,15/08/2002,82.89327112
CHC04,15/09/2002,74.48701527
CHC04,15/10/2002,72.14706859
CHC04,15/11/2002,80.35872764
CHC04,15/12/2002,108.4217302
CHC04,15/01/2003,116.4355251
CHC04,15/02/2003,84.5061918
CHC04,15/03/2003,96.07071687
CHC04,15/04/2003,96.36075216
CHC04,15/05/2003,110.3919301
CHC04,15/06/2003,108.7300938
CHC04,15/07/2003,94.0480907
CHC04,15/08/2003,101.5970907
CHC04,15/09/2003,82.30491244
CHC04,15/10/2003,74.81902159
CHC04,15/11/2003,51.15528033
CHC04,15/12/2003,40.40307178
CHC04,15/01/2004,21.75610826
CHC04,15/02/2004,-2.157880546
CHC04,15/03/2004,-13.71809603
CHC04,15/04/2004,-22.10792259
CHC04,15/05/2004,-26.40630654
CHC04,15/06/2004,-35.74059099
CHC04,15/07/2004,-34.02619093
CHC04,15/08/2004,-30.92233443
CHC04,15/09/2004,-41.34898671
CHC04,15/10/2004,-49.7193232
CHC04,15/11/2004,-46.91411829
CHC04,15/12/2004,-40.98783974
CHC04,15/01/2005,-55.26405092
CHC04,15/02/2005,-60.72061961
CHC04,15/03/2005,-60.13165344
CHC04,15/04/2005,-26.74577878
CHC04,15/05/2005,-20.13047079
CHC04,15/06/2005,-13.23727427
CHC04,15/07/2005,-14.37332507
CHC04,15/08/2005,-23.22696223
CHC04,15/09/2005,-22.92252817
CHC04,15/10/2005,-33.07292944
CHC04,15/11/2005,-47.20121368
CHC04,15/12/2005,-46.06269783
CHC04,15/01/2006,-53.03481361
CHC04,15/02/2006,-65.98664762
CHC04,15/03/2006,-80.50083334
CHC04,15/04/2006,-78.62874073
CHC04,15/05/2006,-90.26915321
CHC04,15/06/2006,-75.72953477
CHC04,15/07/2006,-75.81835714
CHC04,15/08/2006,-77.18865081
CHC04,15/09/2006,-84.00531129
CHC04,15/10/2006,-79.10398786
CHC04,15/11/2006,-74.13743565
CHC04,15/12/2006,-58.60862951
CHC04,15/01/2007,-49.89407275
CHC04,15/02/2007,-55.65867606
CHC04,15/03/2007,-18.38363587
CHC04,15/04/2007,6.011878206
CHC04,15/05/2007,2.846720602
CHC04,15/06/2007,-8.224930614
CHC04,15/07/2007,-12.84987794
CHC04,15/08/2007,-20.69557106
CHC04,15/09/2007,-18.53108774
CHC04,15/10/2007,-7.55266827
CHC04,15/11/2007,-18.41378076
CHC04,15/12/2007,-35.62703863
CHC04,15/01/2008,-27.48864036
CHC04,15/02/2008,-24.56941683
CHC04,15/03/2008,-37.74138912
CHC04,15/04/2008,-60.31037228
CHC04,15/05/2008,-81.09289233
CHC04,15/06/2008,-85.28853487
CHC04,15/07/2008,-89.02894036
CHC04,15/08/2008,-87.36841726
CHC04,15/09/2008,-92.37554798
CHC04,15/10/2008,-90.10660008
CHC04,15/11/2008,-97.38042802
CHC04,15/12/2008,-123.1056551
CHC04,15/01/2009,-137.6803911
CHC04,15/02/2009,-137.684335
CHC04,15/03/2009,-142.7376506
CHC04,15/04/2009,-172.9517405
CHC04,15/05/2009,-187.6536056
CHC04,15/06/2009,-182.7060073
CHC04,15/07/2009,-172.9393225
CHC04,15/08/2009,-162.4367478
CHC04,15/09/2009,-153.6437686
CHC04,15/10/2009,-153.0582826
CHC04,15/11/2009,-144.9433685
CHC04,15/12/2009,-79.27231375
CHC04,15/01/2010,-47.3953154
CHC04,15/02/2010,-27.2609198
CHC04,15/03/2010,-10.19459998
CHC04,15/04/2010,-26.12893212
CHC04,15/05/2010,-29.14845424
CHC04,15/06/2010,-26.33428798
CHC04,15/07/2010,-30.62382812
CHC04,15/08/2010,-32.90251065
CHC04,15/09/2010,-27.16851164
CHC04,15/10/2010,-39.18432475
CHC04,15/11/2010,-65.14053992
CHC04,15/12/2010,-76.16306572
CHC04,15/01/2011,-76.10676018
CHC04,15/02/2011,-49.43236027
CHC04,15/03/2011,-60.58544871
CHC04,15/04/2011,-84.12746249
CHC04,15/05/2011,-84.02610387
CHC04,15/06/2011,-69.08589106
CHC04,15/07/2011,-60.63738077
CHC04,15/08/2011,-56.76608425
CHC04,15/09/2011,-65.74098861
CHC04,15/10/2011,-66.97260709
CHC04,15/11/2011,-73.73630359
CHC04,15/12/2011,-87.68138
CHC04,15/01/2012,-111.2210967
CHC04,15/02/2012,-108.1605269
CHC04,15/03/2012,-113.2776604
CHC04,15/04/2012,-115.1989903
CHC04,15/05/2012,-113.2859108
CHC04,15/06/2012,-109.3257943
CHC04,15/07/2012,-111.5448069
CHC04,15/08/2012,-99.27012158
CHC04,15/09/2012,-78.45407654
CHC04,15/10/2012,-59.54085894
CHC04,15/11/2012,-58.02694601
CHC04,15/12/2012,-54.46179723
CHC04,15/01/2013,-62.4964533
CHC04,15/02/2013,-89.49270557
CHC04,15/03/2013,-86.14435062
CHC04,15/04/2013,-99.40338651
CHC04,15/05/2013,-96.55508386
CHC04,15/06/2013,-95.48503988
CHC04,15/07/2013,-92.22546414
CHC04,15/08/2013,-98.50085518
CHC04,15/09/2013,-105.8969993
CHC04,15/10/2013,-115.2625945
CHC04,15/11/2013,-82.37841337
CHC04,15/12/2013,-83.18110509
CHC04,15/01/2014,-96.91476507
CHC04,15/02/2014,-72.03122022
CHC04,15/03/2014,-52.15999102
CHC04,15/04/2014,-52.31145427
CHC04,15/05/2014,-50.44560034
CHC04,15/06/2014,-46.1575331
CHC04,15/07/2014,-37.89946958
CHC04,15/08/2014,-45.33689216
CHC04,15/09/2014,-35.09966778
CHC04,15/10/2014,-33.03783634
CHC04,15/11/2014,-28.98056629
CHC04,15/12/2014,-12.76625436
CHC04,15/01/2015,15.09342071
CHC04,15/02/2015,15.70394429
CHC04,15/03/2015,26.30351792
CHC04,15/04/2015,-9.997676701
CHC04,15/05/2015,-24.10764425
CHC04,15/06/2015,-33.63298896
CHC04,15/07/2015,-35.25917074
CHC04,15/08/2015,-11.08371619
CHC04,15/09/2015,-11.93707086
CHC04,15/10/2015,-18.89161189
CHC04,15/11/2015,-10.13159675
CHC04,15/12/2015,-9.017125752
CHC04,15/01/2016,-22.41005393
CHC04,15/02/2016,-28.44733473
CHC04,15/03/2016,-23.02677275
CHC04,15/04/2016,9.802495159
CHC04,15/05/2016,13.92128846
CHC04,15/06/2016,2.023947555
CHC04,15/07/2016,13.50726339
CHC04,15/08/2016,0.090814007
CHC04,15/09/2016,-11.792171
CHC04,15/10/2016,-14.8719682
CHC04,15/11/2016,-10.44693365
CHC04,15/12/2016,-14.27222241
CHC04,15/01/2017,0.594323018
CHC04,15/02/2017,2.058116782
CHC04,15/03/2017,6.484416831
CHC04,15/04/2017,13.03089943
CHC04,15/05/2017,16.36469268
CHC04,15/06/2017,17.38095524
CHC04,15/07/2017,11.25998721
CHC04,15/08/2017,15.34322727
CHC04,15/09/2017,29.52975463
CHC04,15/10/2017,26.08693249
CHC04,15/11/2017,2.669779748
CHC04,15/12/2017,-28.13481116
CHC04,15/01/2018,-48.01942631
CHC04,15/02/2018,-60.96744363
CHC04,15/03/2018,-87.64597614
CHC04,15/04/2018,-112.7163739
CHC04,15/05/2018,-75.695471
CHC04,15/06/2018,-71.54318657
CHC04,15/07/2018,-68.86803951
CHC04,15/08/2018,-66.79763163
CHC04,15/09/2018,-66.83802355
CHC04,15/10/2018,-64.55703214
CHC04,15/11/2018,-52.41959725
CHC04,15/12/2018,-42.79249072
CHC05,15/01/1985,70.80587211
CHC05,15/02/1985,81.90899836
CHC05,15/03/1985,63.78789603
CHC05,15/04/1985,54.59544011
CHC05,15/05/1985,46.53866274
CHC05,15/06/1985,37.79522305
CHC05,15/07/1985,48.60035327
CHC05,15/08/1985,72.37213664
CHC05,15/09/1985,71.86178717
CHC05,15/10/1985,62.65395794
CHC05,15/11/1985,75.48049577
CHC05,15/12/1985,77.28765902
CHC05,15/01/1986,67.12494692
CHC05,15/02/1986,55.25364825
CHC05,15/03/1986,54.30405803
CHC05,15/04/1986,48.41787135
CHC05,15/05/1986,41.99134558
CHC05,15/06/1986,40.78558196
CHC05,15/07/1986,39.76726933
CHC05,15/08/1986,42.53621777
CHC05,15/09/1986,42.5058117
CHC05,15/10/1986,55.3206437
CHC05,15/11/1986,44.59034402
CHC05,15/12/1986,39.48617483
CHC05,15/01/1987,42.97758928
CHC05,15/02/1987,28.75820527
CHC05,15/03/1987,25.45221442
CHC05,15/04/1987,25.71345265
CHC05,15/05/1987,30.32955466
CHC05,15/06/1987,27.3534105
CHC05,15/07/1987,30.93646742
CHC05,15/08/1987,46.30187522
CHC05,15/09/1987,36.42128074
CHC05,15/10/1987,21.51404865
CHC05,15/11/1987,24.01995895
CHC05,15/12/1987,7.552829513
CHC05,15/01/1988,-0.818922524
CHC05,15/02/1988,0.977887592
CHC05,15/03/1988,-0.030145991
CHC05,15/04/1988,-11.52845035
CHC05,15/05/1988,-16.40295733
CHC05,15/06/1988,-22.26517582
CHC05,15/07/1988,-21.08117242
CHC05,15/08/1988,-20.23502394
CHC05,15/09/1988,-18.38312428
CHC05,15/10/1988,-12.86190343
CHC05,15/11/1988,-32.07973341
CHC05,15/12/1988,-30.24240836
CHC05,15/01/1989,-36.35982329
CHC05,15/02/1989,-48.65347662
CHC05,15/03/1989,-43.88445442
CHC05,15/04/1989,-44.63487919
CHC05,15/05/1989,-40.25402696
CHC05,15/06/1989,-39.01264434
CHC05,15/07/1989,-40.93591863
CHC05,15/08/1989,-36.14054566
CHC05,15/09/1989,-33.40985042
CHC05,15/10/1989,-35.3399658
CHC05,15/11/1989,-35.52799461
CHC05,15/12/1989,-28.35946719
CHC05,15/01/1990,-29.09989158
CHC05,15/02/1990,-12.68687862
CHC05,15/03/1990,-0.636640751
CHC05,15/04/1990,-2.50251985
CHC05,15/05/1990,-3.533944751
CHC05,15/06/1990,-7.711799382
CHC05,15/07/1990,-10.42451282
CHC05,15/08/1990,-14.0918181
CHC05,15/09/1990,-15.95139203
CHC05,15/10/1990,-1.960263155
CHC05,15/11/1990,14.43090766
CHC05,15/12/1990,14.47927331
CHC05,15/01/1991,28.96216424
CHC05,15/02/1991,23.4409489
CHC05,15/03/1991,25.14535227
CHC05,15/04/1991,25.02827311
CHC05,15/05/1991,21.52521096
CHC05,15/06/1991,33.88310821
CHC05,15/07/1991,35.15768991
CHC05,15/08/1991,39.16730241
CHC05,15/09/1991,46.9483943
CHC05,15/10/1991,45.40050967
CHC05,15/11/1991,42.69496761
CHC05,15/12/1991,44.84061716
CHC05,15/01/1992,72.7592387
CHC05,15/02/1992,73.61072716
CHC05,15/03/1992,55.3691101
CHC05,15/04/1992,67.9332367
CHC05,15/05/1992,68.22769103
CHC05,15/06/1992,69.21158033
CHC05,15/07/1992,68.66461109
CHC05,15/08/1992,60.84816281
CHC05,15/09/1992,70.40885917
CHC05,15/10/1992,53.60728695
CHC05,15/11/1992,44.54473955
CHC05,15/12/1992,70.65501226
CHC05,15/01/1993,79.91023465
CHC05,15/02/1993,71.62452981
CHC05,15/03/1993,55.54590488
CHC05,15/04/1993,45.37199756
CHC05,15/05/1993,50.42677846
CHC05,15/06/1993,49.96596923
CHC05,15/07/1993,46.20157871
CHC05,15/08/1993,37.91298635
CHC05,15/09/1993,33.09515083
CHC05,15/10/1993,40.8536319
CHC05,15/11/1993,46.36567836
CHC05,15/12/1993,46.21134021
CHC05,15/01/1994,40.39878554
CHC05,15/02/1994,41.99224682
CHC05,15/03/1994,27.97921242
CHC05,15/04/1994,22.15706812
CHC05,15/05/1994,17.73562315
CHC05,15/06/1994,15.94927809
CHC05,15/07/1994,15.81085923
CHC05,15/08/1994,24.81834043
CHC05,15/09/1994,15.15202928
CHC05,15/10/1994,33.44647114
CHC05,15/11/1994,42.0383809
CHC05,15/12/1994,27.20223018
CHC05,15/01/1995,23.81752714
CHC05,15/02/1995,12.29490369
CHC05,15/03/1995,17.76380716
CHC05,15/04/1995,5.03257774
CHC05,15/05/1995,5.501951671
CHC05,15/06/1995,-1.54550401
CHC05,15/07/1995,-5.55336198
CHC05,15/08/1995,-8.620658123
CHC05,15/09/1995,-11.0988347
CHC05,15/10/1995,-5.146404462
CHC05,15/11/1995,-6.98854328
CHC05,15/12/1995,-16.13450716
CHC05,15/01/1996,-28.44343217
CHC05,15/02/1996,-20.93077815
CHC05,15/03/1996,-17.54479427
CHC05,15/04/1996,-14.01978302
CHC05,15/05/1996,-13.57135607
CHC05,15/06/1996,-12.6556574
CHC05,15/07/1996,-14.12973602
CHC05,15/08/1996,-18.54600863
CHC05,15/09/1996,-22.08259968
CHC05,15/10/1996,-13.06429295
CHC05,15/11/1996,-12.90386201
CHC05,15/12/1996,-8.495195386
CHC05,15/01/1997,3.546747453
CHC05,15/02/1997,4.438704494
CHC05,15/03/1997,-0.203723289
CHC05,15/04/1997,-14.68154371
CHC05,15/05/1997,-25.84847815
CHC05,15/06/1997,-13.67985525
CHC05,15/07/1997,-6.748207193
CHC05,15/08/1997,-0.419005185
CHC05,15/09/1997,-6.044456031
CHC05,15/10/1997,-0.149182687
CHC05,15/11/1997,5.33847383
CHC05,15/12/1997,23.56110723
CHC05,15/01/1998,44.28402503
CHC05,15/02/1998,63.44116571
CHC05,15/03/1998,69.81601638
CHC05,15/04/1998,66.35700833
CHC05,15/05/1998,73.59882156
CHC05,15/06/1998,72.52196185
CHC05,15/07/1998,63.81663221
CHC05,15/08/1998,57.77986941
CHC05,15/09/1998,56.76821457
CHC05,15/10/1998,47.08971134
CHC05,15/11/1998,46.00251205
CHC05,15/12/1998,29.68775072
CHC05,15/01/1999,21.41382034
CHC05,15/02/1999,19.20559082
CHC05,15/03/1999,23.01197625
CHC05,15/04/1999,36.08347332
CHC05,15/05/1999,36.3014123
CHC05,15/06/1999,29.33366474
CHC05,15/07/1999,34.61450587
CHC05,15/08/1999,27.66017679
CHC05,15/09/1999,28.07317133
CHC05,15/10/1999,36.95280316
CHC05,15/11/1999,54.75608342
CHC05,15/12/1999,46.86852981
CHC05,15/01/2000,53.02248923
CHC05,15/02/2000,53.70072385
CHC05,15/03/2000,70.37041219
CHC05,15/04/2000,69.46812698
CHC05,15/05/2000,83.33908507
CHC05,15/06/2000,79.51346474
CHC05,15/07/2000,78.56133877
CHC05,15/08/2000,66.85911748
CHC05,15/09/2000,59.24009076
CHC05,15/10/2000,55.70130121
CHC05,15/11/2000,76.34447231
CHC05,15/12/2000,66.97396662
CHC05,15/01/2001,54.91900562
CHC05,15/02/2001,51.17238492
CHC05,15/03/2001,55.11796963
CHC05,15/04/2001,73.5486305
CHC05,15/05/2001,69.43198032
CHC05,15/06/2001,63.0211834
CHC05,15/07/2001,55.5874597
CHC05,15/08/2001,55.5334166
CHC05,15/09/2001,61.839509
CHC05,15/10/2001,82.98181356
CHC05,15/11/2001,82.73171754
CHC05,15/12/2001,63.60173346
CHC05,15/01/2002,46.82126196
CHC05,15/02/2002,41.06080466
CHC05,15/03/2002,38.81833358
CHC05,15/04/2002,51.82307246
CHC05,15/05/2002,52.81858443
CHC05,15/06/2002,57.28898215
CHC05,15/07/2002,53.41962765
CHC05,15/08/2002,52.55497873
CHC05,15/09/2002,52.36605354
CHC05,15/10/2002,37.44941597
CHC05,15/11/2002,38.25416422
CHC05,15/12/2002,67.92380944
CHC05,15/01/2003,58.50179235
CHC05,15/02/2003,39.05123597
CHC05,15/03/2003,40.89846468
CHC05,15/04/2003,38.1716961
CHC05,15/05/2003,43.99796175
CHC05,15/06/2003,41.33625243
CHC05,15/07/2003,42.21725219
CHC05,15/08/2003,38.24703927
CHC05,15/09/2003,26.1900523
CHC05,15/10/2003,13.35826953
CHC05,15/11/2003,-1.17338713
CHC05,15/12/2003,-6.606980231
CHC05,15/01/2004,-22.12018743
CHC05,15/02/2004,-22.25311832
CHC05,15/03/2004,-33.20915929
CHC05,15/04/2004,-24.31874521
CHC05,15/05/2004,-15.11168221
CHC05,15/06/2004,-14.04907369
CHC05,15/07/2004,-17.68503084
CHC05,15/08/2004,-7.66119488
CHC05,15/09/2004,-16.76115758
CHC05,15/10/2004,-18.33899937
CHC05,15/11/2004,-17.98714464
CHC05,15/12/2004,-13.07061341
CHC05,15/01/2005,-20.05168859
CHC05,15/02/2005,-21.47130878
CHC05,15/03/2005,-17.96981371
CHC05,15/04/2005,-9.475148243
CHC05,15/05/2005,-11.8726829
CHC05,15/06/2005,-14.07340577
CHC05,15/07/2005,-11.8550301
CHC05,15/08/2005,-14.21371596
CHC05,15/09/2005,-2.223453972
CHC05,15/10/2005,-13.36445721
CHC05,15/11/2005,-25.75775004
CHC05,15/12/2005,-34.77952675
CHC05,15/01/2006,-40.50468838
CHC05,15/02/2006,-44.81456804
CHC05,15/03/2006,-51.61140929
CHC05,15/04/2006,-46.67719419
CHC05,15/05/2006,-54.23331986
CHC05,15/06/2006,-52.48247242
CHC05,15/07/2006,-51.51079241
CHC05,15/08/2006,-50.82344132
CHC05,15/09/2006,-56.81338228
CHC05,15/10/2006,-59.78160787
CHC05,15/11/2006,-57.96453267
CHC05,15/12/2006,-50.06578018
CHC05,15/01/2007,-38.41252717
CHC05,15/02/2007,-38.15146156
CHC05,15/03/2007,-25.16990388
CHC05,15/04/2007,-0.665451588
CHC05,15/05/2007,-0.44718451
CHC05,15/06/2007,-0.483296044
CHC05,15/07/2007,0.049000783
CHC05,15/08/2007,-5.825945753
CHC05,15/09/2007,-9.301922869
CHC05,15/10/2007,-4.811081827
CHC05,15/11/2007,-12.9604641
CHC05,15/12/2007,-29.94607582
CHC05,15/01/2008,-30.62256989
CHC05,15/02/2008,-10.12218854
CHC05,15/03/2008,-10.91396837
CHC05,15/04/2008,-20.33548254
CHC05,15/05/2008,-36.81951685
CHC05,15/06/2008,-38.08691562
CHC05,15/07/2008,-42.44032684
CHC05,15/08/2008,-42.2831215
CHC05,15/09/2008,-42.72886385
CHC05,15/10/2008,-45.96480726
CHC05,15/11/2008,-53.74788959
CHC05,15/12/2008,-56.65109507
CHC05,15/01/2009,-62.48771454
CHC05,15/02/2009,-76.10146633
CHC05,15/03/2009,-77.11452784
CHC05,15/04/2009,-99.95907585
CHC05,15/05/2009,-108.7498582
CHC05,15/06/2009,-104.2612546
CHC05,15/07/2009,-100.1229361
CHC05,15/08/2009,-95.44486609
CHC05,15/09/2009,-90.38904279
CHC05,15/10/2009,-93.50279138
CHC05,15/11/2009,-102.0042835
CHC05,15/12/2009,-75.12751005
CHC05,15/01/2010,-64.862826
CHC05,15/02/2010,-57.92198235
CHC05,15/03/2010,-51.15708826
CHC05,15/04/2010,-61.48994899
CHC05,15/05/2010,-61.10452982
CHC05,15/06/2010,-57.11127584
CHC05,15/07/2010,-58.89567092
CHC05,15/08/2010,-59.90608684
CHC05,15/09/2010,-56.83752821
CHC05,15/10/2010,-52.10093875
CHC05,15/11/2010,-60.52923935
CHC05,15/12/2010,-68.468695
CHC05,15/01/2011,-67.23492135
CHC05,15/02/2011,-54.42408481
CHC05,15/03/2011,-57.3279888
CHC05,15/04/2011,-79.16093302
CHC05,15/05/2011,-83.92034368
CHC05,15/06/2011,-77.41470557
CHC05,15/07/2011,-72.45460563
CHC05,15/08/2011,-67.43471916
CHC05,15/09/2011,-74.94889351
CHC05,15/10/2011,-75.81742663
CHC05,15/11/2011,-77.97733374
CHC05,15/12/2011,-82.55520279
CHC05,15/01/2012,-100.5589531
CHC05,15/02/2012,-96.55103696
CHC05,15/03/2012,-94.50237255
CHC05,15/04/2012,-97.93842579
CHC05,15/05/2012,-94.5889264
CHC05,15/06/2012,-94.52075662
CHC05,15/07/2012,-94.98091111
CHC05,15/08/2012,-85.52278573
CHC05,15/09/2012,-66.64313267
CHC05,15/10/2012,-56.81583259
CHC05,15/11/2012,-57.25206829
CHC05,15/12/2012,-57.82933944
CHC05,15/01/2013,-64.59292615
CHC05,15/02/2013,-81.48925265
CHC05,15/03/2013,-86.83643378
CHC05,15/04/2013,-89.55151558
CHC05,15/05/2013,-88.79119495
CHC05,15/06/2013,-88.84877817
CHC05,15/07/2013,-86.74807041
CHC05,15/08/2013,-85.55116112
CHC05,15/09/2013,-89.3109628
CHC05,15/10/2013,-94.97589056
CHC05,15/11/2013,-79.77878591
CHC05,15/12/2013,-84.96637033
CHC05,15/01/2014,-100.2970886
CHC05,15/02/2014,-76.36199957
CHC05,15/03/2014,-46.07059484
CHC05,15/04/2014,-46.17926905
CHC05,15/05/2014,-49.56488201
CHC05,15/06/2014,-49.11490381
CHC05,15/07/2014,-48.88259417
CHC05,15/08/2014,-55.61577696
CHC05,15/09/2014,-49.70077659
CHC05,15/10/2014,-47.2169063
CHC05,15/11/2014,-51.88003619
CHC05,15/12/2014,-44.76955595
CHC05,15/01/2015,-40.06764929
CHC05,15/02/2015,-28.66129925
CHC05,15/03/2015,-17.78196371
CHC05,15/04/2015,-29.68682185
CHC05,15/05/2015,-38.88065213
CHC05,15/06/2015,-48.02362967
CHC05,15/07/2015,-46.54956079
CHC05,15/08/2015,-25.81342873
CHC05,15/09/2015,-28.58919366
CHC05,15/10/2015,-27.22051696
CHC05,15/11/2015,-8.001139667
CHC05,15/12/2015,-10.9779102
CHC05,15/01/2016,-7.49876608
CHC05,15/02/2016,-5.638622143
CHC05,15/03/2016,-5.499306715
CHC05,15/04/2016,1.982777722
CHC05,15/05/2016,12.15890035
CHC05,15/06/2016,20.72428308
CHC05,15/07/2016,21.05302185
CHC05,15/08/2016,5.528796835
CHC05,15/09/2016,-8.749471006
CHC05,15/10/2016,-11.16919952
CHC05,15/11/2016,-10.08280228
CHC05,15/12/2016,-16.79678459
CHC05,15/01/2017,-17.96724876
CHC05,15/02/2017,-17.88651837
CHC05,15/03/2017,-20.76742398
CHC05,15/04/2017,0.494070637
CHC05,15/05/2017,3.613825399
CHC05,15/06/2017,3.289829303
CHC05,15/07/2017,1.928607771
CHC05,15/08/2017,-2.818725996
CHC05,15/09/2017,-1.065847157
CHC05,15/10/2017,-4.962477763
CHC05,15/11/2017,-17.33295415
CHC05,15/12/2017,-27.44199072
CHC05,15/01/2018,-33.27206882
CHC05,15/02/2018,-41.90885971
CHC05,15/03/2018,-62.23125429
CHC05,15/04/2018,-79.8629605
CHC05,15/05/2018,-62.99994381
CHC05,15/06/2018,-58.25322577
CHC05,15/07/2018,-56.14265059
CHC05,15/08/2018,-57.89015557
CHC05,15/09/2018,-58.55015516
CHC05,15/10/2018,-57.17912837
CHC05,15/11/2018,-45.23910161
CHC05,15/12/2018,-45.50669459
NOR01,15/01/1985,85.61872858
NOR01,15/02/1985,205.1312786
NOR01,15/03/1985,265.3000792
NOR01,15/04/1985,310.5363947
NOR01,15/05/1985,374.4695883
NOR01,15/06/1985,387.9812219
NOR01,15/07/1985,379.5212484
NOR01,15/08/1985,354.6478746
NOR01,15/09/1985,329.0359852
NOR01,15/10/1985,322.6222512
NOR01,15/11/1985,321.0902933
NOR01,15/12/1985,363.2678343
NOR01,15/01/1986,403.9505366
NOR01,15/02/1986,387.9706904
NOR01,15/03/1986,395.5537004
NOR01,15/04/1986,430.1925419
NOR01,15/05/1986,401.0124694
NOR01,15/06/1986,398.6308439
NOR01,15/07/1986,370.6714198
NOR01,15/08/1986,339.5386245
NOR01,15/09/1986,317.9484369
NOR01,15/10/1986,345.3007964
NOR01,15/11/1986,343.9960484
NOR01,15/12/1986,330.5369129
NOR01,15/01/1987,296.5782285
NOR01,15/02/1987,210.9406123
NOR01,15/03/1987,219.4472009
NOR01,15/04/1987,194.5501371
NOR01,15/05/1987,149.5513154
NOR01,15/06/1987,130.6245453
NOR01,15/07/1987,117.8229944
NOR01,15/08/1987,112.0706247
NOR01,15/09/1987,102.8433176
NOR01,15/10/1987,109.6083697
NOR01,15/11/1987,95.83069029
NOR01,15/12/1987,63.73779054
NOR01,15/01/1988,48.0956557
NOR01,15/02/1988,26.52123733
NOR01,15/03/1988,51.47936507
NOR01,15/04/1988,85.3326275
NOR01,15/05/1988,115.1438906
NOR01,15/06/1988,110.7637471
NOR01,15/07/1988,114.6397153
NOR01,15/08/1988,103.4853506
NOR01,15/09/1988,94.22759365
NOR01,15/10/1988,90.24482728
NOR01,15/11/1988,98.52394731
NOR01,15/12/1988,142.8686869
NOR01,15/01/1989,120.7106551
NOR01,15/02/1989,63.83824218
NOR01,15/03/1989,33.7291931
NOR01,15/04/1989,67.3216828
NOR01,15/05/1989,143.9044652
NOR01,15/06/1989,163.7513717
NOR01,15/07/1989,166.8551668
NOR01,15/08/1989,156.3039771
NOR01,15/09/1989,143.2528891
NOR01,15/10/1989,131.4064002
NOR01,15/11/1989,146.3780878
NOR01,15/12/1989,186.0010544
NOR01,15/01/1990,233.9908959
NOR01,15/02/1990,131.339859
NOR01,15/03/1990,101.299926
NOR01,15/04/1990,33.02095912
NOR01,15/05/1990,-11.95553918
NOR01,15/06/1990,-26.75189198
NOR01,15/07/1990,-4.602521809
NOR01,15/08/1990,3.996815418
NOR01,15/09/1990,4.429071539
NOR01,15/10/1990,3.626365292
NOR01,15/11/1990,-21.84815311
NOR01,15/12/1990,-44.66030873
NOR01,15/01/1991,-32.73349332
NOR01,15/02/1991,-44.97497479
NOR01,15/03/1991,-66.04655021
NOR01,15/04/1991,-65.219547
NOR01,15/05/1991,-53.00954879
NOR01,15/06/1991,-36.24085181
NOR01,15/07/1991,-40.46314633
NOR01,15/08/1991,-44.20828513
NOR01,15/09/1991,-43.4671316
NOR01,15/10/1991,-45.99394925
NOR01,15/11/1991,-63.6367655
NOR01,15/12/1991,-104.4189237
NOR01,15/01/1992,-141.4858977
NOR01,15/02/1992,-79.16072784
NOR01,15/03/1992,-116.4200473
NOR01,15/04/1992,-146.5951283
NOR01,15/05/1992,-221.0062581
NOR01,15/06/1992,-226.9036769
NOR01,15/07/1992,-218.7682022
